instant,date,count
162,2011-01-27,77
163,2011-01-27,85
164,2011-01-27,81
165,2011-01-28,-94
166,2011-01-28,-86
167,2011-01-28,-77
168,2011-01-28,-68
169,2011-01-28,-67
170,2011-01-28,-61
171,2011-01-28,-68
172,2011-01-28,-60
173,2011-01-28,-55
174,2011-01-28,-46
175,2011-01-28,-52
176,2011-01-28,-44
177,2011-01-28,-36
178,2011-01-28,9
179,2011-01-28,8
180,2011-01-28,41
181,2011-01-28,59
182,2011-01-28,66
183,2011-01-28,67
184,2011-01-28,84
185,2011-01-28,78
186,2011-01-28,120
187,2011-01-28,137
188,2011-01-29,-60
189,2011-01-29,-51
190,2011-01-29,-44
191,2011-01-29,-42
192,2011-01-29,-55
193,2011-01-29,-28
194,2011-01-29,-11
195,2011-01-29,11
196,2011-01-29,11
197,2011-01-29,2
198,2011-01-29,8
199,2011-01-29,30
200,2011-01-29,53
201,2011-01-29,50
202,2011-01-29,49
203,2011-01-29,80
204,2011-01-29,91
205,2011-01-29,73
206,2011-01-29,73
207,2011-01-29,70
208,2011-01-29,78
209,2011-01-29,70
210,2011-01-29,78
211,2011-01-30,-125
212,2011-01-30,-117
213,2011-01-30,-104
214,2011-01-30,-126
215,2011-01-30,-118
216,2011-01-30,-96
217,2011-01-30,-80
218,2011-01-30,-80
219,2011-01-30,-55
220,2011-01-30,-42
221,2011-01-30,-7
222,2011-01-30,66
223,2011-01-30,48
224,2011-01-30,59
225,2011-01-30,82
226,2011-01-30,90
227,2011-01-30,95
228,2011-01-30,75
229,2011-01-30,84
230,2011-01-30,84
231,2011-01-30,76
232,2011-01-30,82
233,2011-01-30,100
234,2011-01-31,-76
235,2011-01-31,-62
236,2011-01-31,-53
237,2011-01-31,-45
238,2011-01-31,-34
239,2011-01-31,-42
240,2011-01-31,-50
241,2011-01-31,-41
242,2011-01-31,-23
243,2011-01-31,-15
244,2011-01-31,-7
245,2011-01-31,0
246,2011-01-31,26
247,2011-01-31,24
248,2011-01-31,40
249,2011-01-31,36
250,2011-01-31,51
251,2011-01-31,48
252,2011-01-31,65
253,2011-01-31,111
254,2011-01-31,66
255,2011-01-31,77
256,2011-01-31,91
257,2011-01-31,92
258,2011-02-20,0
259,2011-02-20,-7
260,2011-02-20,3
261,2011-02-20,0
262,2011-02-20,8
263,2011-02-20,8
264,2011-02-20,2
265,2011-02-20,19
266,2011-02-20,40
267,2011-02-20,62
268,2011-02-20,97
269,2011-02-20,114
270,2011-02-20,134
271,2011-02-20,156
272,2011-02-20,165
273,2011-02-20,169
274,2011-02-20,166
275,2011-02-20,157
276,2011-02-20,165
277,2011-02-20,163
278,2011-02-20,144
279,2011-02-20,143
280,2011-02-20,139
281,2011-02-21,4
282,2011-02-21,12
283,2011-02-21,20
284,2011-02-21,27
285,2011-02-21,33
286,2011-02-21,57
287,2011-02-21,113
288,2011-02-21,121
289,2011-02-21,35
290,2011-02-21,43
291,2011-02-21,50
292,2011-02-21,59
293,2011-02-21,50
294,2011-02-21,14
295,2011-02-21,45
296,2011-02-21,63
297,2011-02-21,45
298,2011-02-21,62
299,2011-02-21,33
300,2011-02-21,41
301,2011-02-21,54
302,2011-02-21,71
303,2011-02-21,70
304,2011-02-21,78
305,2011-02-22,-74
306,2011-02-22,-66
307,2011-02-22,-59
308,2011-02-22,-36
309,2011-02-22,-5
310,2011-02-22,20
311,2011-02-22,45
312,2011-02-22,65
313,2011-02-22,74
314,2011-02-22,98
315,2011-02-22,97
316,2011-02-22,104
317,2011-02-22,120
318,2011-02-22,122
319,2011-02-22,131
320,2011-02-22,140
321,2011-02-22,143
322,2011-02-22,151
323,2011-02-23,-50
324,2011-02-23,-32
325,2011-02-23,-35
326,2011-02-23,-29
327,2011-02-23,-12
328,2011-02-23,-4
329,2011-02-23,-3
330,2011-02-23,7
331,2011-02-23,34
332,2011-02-23,72
333,2011-02-23,85
334,2011-02-23,112
335,2011-02-23,144
336,2011-02-23,156
337,2011-02-23,176
338,2011-02-23,184
339,2011-02-23,192
340,2011-02-23,193
341,2011-02-23,183
342,2011-02-23,119
343,2011-02-23,154
344,2011-02-23,162
345,2011-02-23,152
346,2011-02-24,-29
347,2011-02-24,-31
348,2011-02-24,-39
349,2011-02-24,-32
350,2011-02-24,-26
351,2011-02-24,-19
352,2011-02-24,-17
353,2011-02-24,5
354,2011-02-24,-4
355,2011-02-24,20
356,2011-02-24,72
357,2011-02-24,99
358,2011-02-24,117
359,2011-02-24,138
360,2011-02-24,132
361,2011-02-24,117
362,2011-02-24,104
363,2011-02-24,72
364,2011-02-24,60
365,2011-02-24,77
366,2011-02-24,96
367,2011-02-24,98
368,2011-02-24,95
369,2011-02-25,-92
370,2011-02-25,-90
371,2011-02-25,-82
372,2011-02-25,-60
373,2011-02-25,-43
374,2011-02-25,-39
375,2011-02-25,-46
376,2011-02-25,-19
377,2011-02-25,-15
378,2011-02-25,20
379,2011-02-25,105
380,2011-02-25,136
381,2011-02-25,144
382,2011-02-25,170
383,2011-02-25,203
384,2011-02-25,140
385,2011-02-25,154
386,2011-02-25,157
387,2011-02-25,153
388,2011-02-25,169
389,2011-02-25,170
390,2011-02-25,169
391,2011-02-25,177
392,2011-02-26,-22
393,2011-02-26,-14
394,2011-02-26,-25
395,2011-02-26,-8
396,2011-02-26,-14
397,2011-02-26,-16
398,2011-02-26,9
399,2011-02-26,17
400,2011-02-26,23
401,2011-02-26,40
402,2011-02-26,74
403,2011-02-26,99
404,2011-02-26,103
405,2011-02-26,122
406,2011-02-26,141
407,2011-02-26,148
408,2011-02-26,152
409,2011-02-26,167
410,2011-02-26,163
411,2011-02-26,159
412,2011-02-26,149
413,2011-02-26,134
414,2011-02-26,122
415,2011-02-26,129
416,2011-02-27,-100
417,2011-02-27,-92
418,2011-02-27,-83
419,2011-02-27,-73
420,2011-02-27,-74
421,2011-02-27,-54
422,2011-02-27,-50
423,2011-02-27,-33
424,2011-02-27,-20
425,2011-02-27,3
426,2011-02-27,62
427,2011-02-27,100
428,2011-02-27,124
429,2011-02-27,140
430,2011-02-27,160
431,2011-02-27,174
432,2011-02-27,148
433,2011-02-27,151
434,2011-02-27,158
435,2011-02-27,165
436,2011-02-27,154
437,2011-02-27,152
438,2011-02-27,152
439,2011-02-28,-32
440,2011-02-28,-79
441,2011-02-28,-79
442,2011-02-28,-50
443,2011-02-28,-47
444,2011-02-28,-28
445,2011-02-28,-28
446,2011-02-28,39
447,2011-02-28,89
448,2011-02-28,118
449,2011-02-28,126
450,2011-02-28,40
451,2011-02-28,28
452,2011-02-28,36
453,2011-02-28,40
454,2011-02-28,47
455,2011-02-28,79
456,2011-02-28,106
457,2011-02-28,114
458,2011-02-28,110
459,2011-02-28,79
460,2011-02-28,113
461,2011-03-20,9
462,2011-03-20,2
463,2011-03-20,8
464,2011-03-20,2
465,2011-03-20,4
466,2011-03-20,4
467,2011-03-20,13
468,2011-03-20,13
469,2011-03-20,40
470,2011-03-20,62
471,2011-03-20,83
472,2011-03-20,116
473,2011-03-20,127
474,2011-03-20,151
475,2011-03-20,172
476,2011-03-20,179
477,2011-03-20,189
478,2011-03-20,195
479,2011-03-20,190
480,2011-03-20,177
481,2011-03-20,179
482,2011-03-20,161
483,2011-03-20,167
484,2011-03-20,153
485,2011-03-21,-44
486,2011-03-21,-38
487,2011-03-21,-32
488,2011-03-21,-24
489,2011-03-21,-23
490,2011-03-21,-22
491,2011-03-21,-38
492,2011-03-21,-23
493,2011-03-21,4
494,2011-03-21,44
495,2011-03-21,69
496,2011-03-21,69
497,2011-03-21,119
498,2011-03-21,135
499,2011-03-21,156
500,2011-03-21,153
501,2011-03-21,160
502,2011-03-21,146
503,2011-03-21,206
504,2011-03-21,195
505,2011-03-21,119
506,2011-03-21,140
507,2011-03-21,144
508,2011-03-22,-34
509,2011-03-22,-61
510,2011-03-22,-38
511,2011-03-22,-2
512,2011-03-22,-9
513,2011-03-22,-16
514,2011-03-22,2
515,2011-03-22,20
516,2011-03-22,68
517,2011-03-22,81
518,2011-03-22,102
519,2011-03-22,125
520,2011-03-22,144
521,2011-03-22,165
522,2011-03-22,182
523,2011-03-22,187
524,2011-03-22,191
525,2011-03-22,199
526,2011-03-22,198
527,2011-03-22,173
528,2011-03-22,184
529,2011-03-22,185
530,2011-03-22,180
531,2011-03-22,188
532,2011-03-23,-43
533,2011-03-23,-52
534,2011-03-23,-44
535,2011-03-23,-28
536,2011-03-23,-45
537,2011-03-23,-25
538,2011-03-23,-35
539,2011-03-23,-13
540,2011-03-23,5
541,2011-03-23,19
542,2011-03-23,15
543,2011-03-23,21
544,2011-03-23,22
545,2011-03-23,44
546,2011-03-23,73
547,2011-03-23,98
548,2011-03-23,106
549,2011-03-23,90
550,2011-03-23,98
551,2011-03-23,89
552,2011-03-23,58
553,2011-03-23,86
554,2011-03-23,90
555,2011-03-24,-88
556,2011-03-24,-99
557,2011-03-24,-90
558,2011-03-24,-89
559,2011-03-24,-81
560,2011-03-24,-58
561,2011-03-24,-50
562,2011-03-24,-68
563,2011-03-24,-64
564,2011-03-24,-31
565,2011-03-24,-25
566,2011-03-24,17
567,2011-03-24,48
568,2011-03-24,60
569,2011-03-24,64
570,2011-03-24,72
571,2011-03-24,89
572,2011-03-24,87
573,2011-03-24,113
574,2011-03-24,141
575,2011-03-24,131
576,2011-03-24,127
577,2011-03-24,134
578,2011-03-24,135
579,2011-03-25,-36
580,2011-03-25,-54
581,2011-03-25,-47
582,2011-03-25,-37
583,2011-03-25,-44
584,2011-03-25,-37
585,2011-03-25,-30
586,2011-03-25,13
587,2011-03-25,42
588,2011-03-25,59
589,2011-03-25,69
590,2011-03-25,101
591,2011-03-25,119
592,2011-03-25,134
593,2011-03-25,166
594,2011-03-25,152
595,2011-03-25,162
596,2011-03-25,163
597,2011-03-25,168
598,2011-03-25,175
599,2011-03-25,175
600,2011-03-25,184
601,2011-03-25,188
602,2011-03-25,190
603,2011-03-26,4
604,2011-03-26,18
605,2011-03-26,5
606,2011-03-26,1
607,2011-03-26,21
608,2011-03-26,9
609,2011-03-26,4
610,2011-03-26,25
611,2011-03-26,53
612,2011-03-26,72
613,2011-03-26,86
614,2011-03-26,105
615,2011-03-26,122
616,2011-03-26,142
617,2011-03-26,163
618,2011-03-26,173
619,2011-03-26,193
620,2011-03-26,192
621,2011-03-26,199
622,2011-03-26,150
623,2011-03-26,158
624,2011-03-26,161
625,2011-03-26,181
626,2011-03-26,177
627,2011-03-27,-18
628,2011-03-27,-38
629,2011-03-27,-46
630,2011-03-27,-73
631,2011-03-27,-78
632,2011-03-27,-92
633,2011-03-27,-86
634,2011-03-27,-17
635,2011-03-27,23
636,2011-03-27,23
637,2011-03-27,51
638,2011-03-27,73
639,2011-03-27,109
640,2011-03-27,129
641,2011-03-27,137
642,2011-03-27,149
643,2011-03-27,162
644,2011-03-27,160
645,2011-03-27,173
646,2011-03-27,164
647,2011-03-27,157
648,2011-03-27,165
649,2011-03-27,168
650,2011-03-28,-40
651,2011-03-28,-10
652,2011-03-28,-3
653,2011-03-28,4
654,2011-03-28,10
655,2011-03-28,36
656,2011-03-28,54
657,2011-03-28,58
658,2011-03-28,67
659,2011-03-28,91
660,2011-03-28,98
661,2011-03-28,114
662,2011-03-28,137
663,2011-03-28,162
664,2011-03-28,168
665,2011-03-28,181
666,2011-03-28,189
667,2011-03-28,198
668,2011-03-28,197
669,2011-03-28,212
670,2011-03-28,223
671,2011-03-28,221
672,2011-03-28,220
673,2011-03-29,23
674,2011-03-29,18
675,2011-03-29,26
676,2011-03-29,34
677,2011-03-29,10
678,2011-03-29,36
679,2011-03-29,38
680,2011-03-29,45
681,2011-03-29,70
682,2011-03-29,105
683,2011-03-29,123
684,2011-03-29,134
685,2011-03-29,149
686,2011-03-29,155
687,2011-03-29,170
688,2011-03-29,190
689,2011-03-29,202
690,2011-03-29,218
691,2011-03-29,210
692,2011-03-29,210
693,2011-03-29,226
694,2011-03-29,188
695,2011-03-29,183
696,2011-03-29,163
697,2011-03-30,-19
698,2011-03-30,32
699,2011-03-30,-3
700,2011-03-30,20
701,2011-03-30,13
702,2011-03-30,15
703,2011-03-30,38
704,2011-03-30,60
705,2011-03-30,60
706,2011-03-30,74
707,2011-03-30,86
708,2011-03-30,94
709,2011-03-30,103
710,2011-03-30,117
711,2011-03-30,125
712,2011-03-30,34
713,2011-03-30,31
714,2011-03-30,21
715,2011-03-30,38
716,2011-03-30,46
717,2011-03-30,38
718,2011-03-30,55
719,2011-03-30,54
720,2011-03-30,61
721,2011-03-31,-119
722,2011-03-31,-111
723,2011-03-31,-103
724,2011-03-31,-95
725,2011-03-31,-86
726,2011-03-31,-78
727,2011-03-31,-71
728,2011-03-31,-62
729,2011-03-31,-59
730,2011-03-31,-41
731,2011-03-31,-32
732,2011-03-31,-18
733,2011-03-31,-10
734,2011-03-31,14
735,2011-03-31,22
736,2011-03-31,30
737,2011-03-31,47
738,2011-03-31,55
739,2011-03-31,62
740,2011-03-31,70
741,2011-03-31,53
742,2011-03-31,68
743,2011-03-31,71
744,2011-03-31,57
745,2011-04-20,-26
746,2011-04-20,-34
747,2011-04-20,-26
748,2011-04-20,-23
749,2011-04-20,-29
750,2011-04-20,-6
751,2011-04-20,5
752,2011-04-20,13
753,2011-04-20,134
754,2011-04-20,160
755,2011-04-20,139
756,2011-04-20,147
757,2011-04-20,222
758,2011-04-20,230
759,2011-04-20,261
760,2011-04-20,273
761,2011-04-20,281
762,2011-04-20,281
763,2011-04-20,309
764,2011-04-20,303
765,2011-04-20,302
766,2011-04-20,305
767,2011-04-20,298
768,2011-04-20,308
769,2011-04-21,100
770,2011-04-21,90
771,2011-04-21,104
772,2011-04-21,78
773,2011-04-21,75
774,2011-04-21,81
775,2011-04-21,77
776,2011-04-21,108
777,2011-04-21,106
778,2011-04-21,119
779,2011-04-21,143
780,2011-04-21,160
781,2011-04-21,176
782,2011-04-21,203
783,2011-04-21,216
784,2011-04-21,239
785,2011-04-21,250
786,2011-04-21,243
787,2011-04-21,263
788,2011-04-21,255
789,2011-04-21,250
790,2011-04-21,221
791,2011-04-21,244
792,2011-04-21,237
793,2011-04-22,5
794,2011-04-22,30
795,2011-04-22,39
796,2011-04-22,47
797,2011-04-22,50
798,2011-04-22,56
799,2011-04-22,66
800,2011-04-22,66
801,2011-04-22,74
802,2011-04-22,57
803,2011-04-22,78
804,2011-04-22,65
805,2011-04-22,52
806,2011-04-22,40
807,2011-04-22,47
808,2011-04-22,56
809,2011-04-22,63
810,2011-04-22,54
811,2011-04-22,62
812,2011-04-22,70
813,2011-04-22,90
814,2011-04-22,82
815,2011-04-22,75
816,2011-04-22,104
817,2011-04-23,-87
818,2011-04-23,-79
819,2011-04-23,-78
820,2011-04-23,-71
821,2011-04-23,-58
822,2011-04-23,-50
823,2011-04-23,-35
824,2011-04-23,-35
825,2011-04-23,-14
826,2011-04-23,19
827,2011-04-23,47
828,2011-04-23,65
829,2011-04-23,111
830,2011-04-23,118
831,2011-04-23,150
832,2011-04-23,179
833,2011-04-23,184
834,2011-04-23,193
835,2011-04-23,177
836,2011-04-23,173
837,2011-04-23,158
838,2011-04-23,181
839,2011-04-23,203
840,2011-04-23,179
841,2011-04-24,-7
842,2011-04-24,-14
843,2011-04-24,-6
844,2011-04-24,-13
845,2011-04-24,-5
846,2011-04-24,2
847,2011-04-24,-11
848,2011-04-24,-3
849,2011-04-24,35
850,2011-04-24,66
851,2011-04-24,103
852,2011-04-24,151
853,2011-04-24,167
854,2011-04-24,195
855,2011-04-24,212
856,2011-04-24,194
857,2011-04-24,249
858,2011-04-24,204
859,2011-04-24,195
860,2011-04-24,151
861,2011-04-24,159
862,2011-04-24,127
863,2011-04-24,123
864,2011-04-24,129
865,2011-04-25,-55
866,2011-04-25,-24
867,2011-04-25,-16
868,2011-04-25,-25
869,2011-04-25,-15
870,2011-04-25,-22
871,2011-04-25,-4
872,2011-04-25,11
873,2011-04-25,60
874,2011-04-25,89
875,2011-04-25,132
876,2011-04-25,140
877,2011-04-25,152
878,2011-04-25,187
879,2011-04-25,221
880,2011-04-25,237
881,2011-04-25,236
882,2011-04-25,242
883,2011-04-25,241
884,2011-04-25,243
885,2011-04-25,242
886,2011-04-25,227
887,2011-04-25,223
888,2011-04-25,210
889,2011-04-26,62
890,2011-04-26,59
891,2011-04-26,31
892,2011-04-26,23
893,2011-04-26,45
894,2011-04-26,38
895,2011-04-26,50
896,2011-04-26,75
897,2011-04-26,83
898,2011-04-26,130
899,2011-04-26,151
900,2011-04-26,173
901,2011-04-26,195
902,2011-04-26,230
903,2011-04-26,219
904,2011-04-26,217
905,2011-04-26,232
906,2011-04-26,228
907,2011-04-26,231
908,2011-04-26,212
909,2011-04-26,219
910,2011-04-26,210
911,2011-04-26,190
912,2011-04-26,199
913,2011-04-27,25
914,2011-04-27,34
915,2011-04-27,27
916,2011-04-27,28
917,2011-04-27,25
918,2011-04-27,26
919,2011-04-27,42
920,2011-04-27,60
921,2011-04-27,69
922,2011-04-27,82
923,2011-04-27,104
924,2011-04-27,127
925,2011-04-27,149
926,2011-04-27,151
927,2011-04-27,179
928,2011-04-27,216
929,2011-04-27,211
930,2011-04-27,165
931,2011-04-27,173
932,2011-04-27,197
933,2011-04-27,196
934,2011-04-27,188
935,2011-04-27,189
936,2011-04-27,198
937,2011-04-28,51
938,2011-04-28,37
939,2011-04-28,47
940,2011-04-28,68
941,2011-04-28,62
942,2011-04-28,70
943,2011-04-28,94
944,2011-04-28,102
945,2011-04-28,115
946,2011-04-28,80
947,2011-04-28,94
948,2011-04-28,115
949,2011-04-28,134
950,2011-04-28,131
951,2011-04-28,147
952,2011-04-28,196
953,2011-04-28,174
954,2011-04-28,254
955,2011-04-28,262
956,2011-04-28,274
957,2011-04-28,262
958,2011-04-28,256
959,2011-04-28,262
960,2011-04-28,280
961,2011-04-29,98
962,2011-04-29,84
963,2011-04-29,47
964,2011-04-29,63
965,2011-04-29,88
966,2011-04-29,104
967,2011-04-29,130
968,2011-04-29,146
969,2011-04-29,168
970,2011-04-29,177
971,2011-04-29,187
972,2011-04-29,218
973,2011-04-29,209
974,2011-04-29,217
975,2011-04-29,251
976,2011-04-29,219
977,2011-04-29,220
978,2011-04-29,218
979,2011-04-29,227
980,2011-04-29,206
981,2011-04-29,230
982,2011-04-29,226
983,2011-04-29,209
984,2011-04-29,220
985,2011-04-30,39
986,2011-04-30,44
987,2011-04-30,54
988,2011-04-30,56
989,2011-04-30,65
990,2011-04-30,86
991,2011-04-30,78
992,2011-04-30,97
993,2011-04-30,102
994,2011-04-30,128
995,2011-04-30,160
996,2011-04-30,176
997,2011-04-30,190
998,2011-04-30,207
999,2011-04-30,213
1000,2011-04-30,227
1001,2011-04-30,242
1002,2011-04-30,231
1003,2011-04-30,234
1004,2011-04-30,242
1005,2011-04-30,188
1006,2011-04-30,196
1007,2011-04-30,194
1008,2011-04-30,202
1009,2011-05-20,-18
1010,2011-05-20,-24
1011,2011-05-20,-18
1012,2011-05-20,-13
1013,2011-05-20,9
1014,2011-05-20,17
1015,2011-05-20,42
1016,2011-05-20,83
1017,2011-05-20,114
1018,2011-05-20,128
1019,2011-05-20,148
1020,2011-05-20,161
1021,2011-05-20,195
1022,2011-05-20,196
1023,2011-05-20,226
1024,2011-05-20,217
1025,2011-05-20,230
1026,2011-05-20,244
1027,2011-05-20,248
1028,2011-05-20,223
1029,2011-05-20,231
1030,2011-05-20,234
1031,2011-05-20,217
1032,2011-05-20,226
1033,2011-05-21,29
1034,2011-05-21,44
1035,2011-05-21,55
1036,2011-05-21,33
1037,2011-05-21,25
1038,2011-05-21,32
1039,2011-05-21,63
1040,2011-05-21,99
1041,2011-05-21,126
1042,2011-05-21,158
1043,2011-05-21,171
1044,2011-05-21,200
1045,2011-05-21,213
1046,2011-05-21,238
1047,2011-05-21,257
1048,2011-05-21,266
1049,2011-05-21,278
1050,2011-05-21,278
1051,2011-05-21,275
1052,2011-05-21,284
1053,2011-05-21,248
1054,2011-05-21,259
1055,2011-05-21,247
1056,2011-05-21,226
1057,2011-05-22,-2
1058,2011-05-22,-11
1059,2011-05-22,-4
1060,2011-05-22,-13
1061,2011-05-22,-8
1062,2011-05-22,2
1063,2011-05-22,27
1064,2011-05-22,52
1065,2011-05-22,109
1066,2011-05-22,130
1067,2011-05-22,149
1068,2011-05-22,196
1069,2011-05-22,207
1070,2011-05-22,195
1071,2011-05-22,157
1072,2011-05-22,195
1073,2011-05-22,215
1074,2011-05-22,238
1075,2011-05-22,229
1076,2011-05-22,236
1077,2011-05-22,231
1078,2011-05-22,219
1079,2011-05-22,198
1080,2011-05-22,193
1081,2011-05-23,0
1082,2011-05-23,15
1083,2011-05-23,10
1084,2011-05-23,1
1085,2011-05-23,12
1086,2011-05-23,20
1087,2011-05-23,16
1088,2011-05-23,44
1089,2011-05-23,82
1090,2011-05-23,90
1091,2011-05-23,148
1092,2011-05-23,174
1093,2011-05-23,182
1094,2011-05-23,219
1095,2011-05-23,220
1096,2011-05-23,226
1097,2011-05-23,230
1098,2011-05-23,217
1099,2011-05-23,225
1100,2011-05-23,231
1101,2011-05-23,199
1102,2011-05-23,195
1103,2011-05-23,185
1104,2011-05-23,199
1105,2011-05-24,-4
1106,2011-05-24,2
1107,2011-05-24,11
1108,2011-05-24,20
1109,2011-05-24,50
1110,2011-05-24,40
1111,2011-05-24,46
1112,2011-05-24,93
1113,2011-05-24,87
1114,2011-05-24,129
1115,2011-05-24,187
1116,2011-05-24,219
1117,2011-05-24,249
1118,2011-05-24,256
1119,2011-05-24,265
1120,2011-05-24,236
1121,2011-05-24,206
1122,2011-05-24,237
1123,2011-05-24,230
1124,2011-05-24,220
1125,2011-05-24,225
1126,2011-05-24,218
1127,2011-05-24,187
1128,2011-05-24,236
1129,2011-05-25,21
1130,2011-05-25,23
1131,2011-05-25,6
1132,2011-05-25,9
1133,2011-05-25,17
1134,2011-05-25,53
1135,2011-05-25,49
1136,2011-05-25,117
1137,2011-05-25,141
1138,2011-05-25,163
1139,2011-05-25,183
1140,2011-05-25,218
1141,2011-05-25,222
1142,2011-05-25,230
1143,2011-05-25,239
1144,2011-05-25,261
1145,2011-05-25,264
1146,2011-05-25,270
1147,2011-05-25,262
1148,2011-05-25,257
1149,2011-05-25,266
1150,2011-05-25,247
1151,2011-05-25,259
1152,2011-05-25,251
1153,2011-05-26,69
1154,2011-05-26,77
1155,2011-05-26,57
1156,2011-05-26,47
1157,2011-05-26,52
1158,2011-05-26,55
1159,2011-05-26,31
1160,2011-05-26,66
1161,2011-05-26,109
1162,2011-05-26,170
1163,2011-05-26,169
1164,2011-05-26,201
1165,2011-05-26,238
1166,2011-05-26,269
1167,2011-05-26,277
1168,2011-05-26,286
1169,2011-05-26,285
1170,2011-05-26,302
1171,2011-05-26,312
1172,2011-05-26,312
1173,2011-05-26,279
1174,2011-05-26,280
1175,2011-05-26,276
1176,2011-05-26,286
1177,2011-05-27,93
1178,2011-05-27,128
1179,2011-05-27,124
1180,2011-05-27,115
1181,2011-05-27,111
1182,2011-05-27,131
1183,2011-05-27,126
1184,2011-05-27,128
1185,2011-05-27,143
1186,2011-05-27,179
1187,2011-05-27,216
1188,2011-05-27,218
1189,2011-05-27,230
1190,2011-05-27,232
1191,2011-05-27,252
1192,2011-05-27,278
1193,2011-05-27,264
1194,2011-05-27,269
1195,2011-05-27,257
1196,2011-05-27,192
1197,2011-05-27,222
1198,2011-05-27,207
1199,2011-05-27,228
1200,2011-05-27,209
1201,2011-05-28,23
1202,2011-05-28,33
1203,2011-05-28,24
1204,2011-05-28,45
1205,2011-05-28,53
1206,2011-05-28,61
1207,2011-05-28,84
1208,2011-05-28,97
1209,2011-05-28,121
1210,2011-05-28,146
1211,2011-05-28,183
1212,2011-05-28,191
1213,2011-05-28,219
1214,2011-05-28,221
1215,2011-05-28,239
1216,2011-05-28,253
1217,2011-05-28,268
1218,2011-05-28,271
1219,2011-05-28,262
1220,2011-05-28,255
1221,2011-05-28,264
1222,2011-05-28,246
1223,2011-05-28,242
1224,2011-05-28,231
1225,2011-05-29,31
1226,2011-05-29,23
