instant,date,count
485,2011-03-21,138
486,2011-03-21,138
487,2011-03-21,137
488,2011-03-21,137
489,2011-03-21,137
490,2011-03-21,139
491,2011-03-21,139
492,2011-03-21,139
493,2011-03-21,139
494,2011-03-21,139
495,2011-03-21,139
496,2011-03-21,139
497,2011-03-21,144
498,2011-03-21,144
499,2011-03-21,144
500,2011-03-21,147
501,2011-03-21,147
502,2011-03-21,147
503,2011-03-21,147
504,2011-03-21,147
505,2011-03-21,139
506,2011-03-21,139
507,2011-03-21,139
508,2011-03-22,138
509,2011-03-22,138
510,2011-03-22,137
511,2011-03-22,137
512,2011-03-22,137
513,2011-03-22,137
514,2011-03-22,139
515,2011-03-22,139
516,2011-03-22,139
517,2011-03-22,139
518,2011-03-22,139
519,2011-03-22,139
520,2011-03-22,139
521,2011-03-22,144
522,2011-03-22,144
523,2011-03-22,144
524,2011-03-22,147
525,2011-03-22,147
526,2011-03-22,147
527,2011-03-22,139
528,2011-03-22,139
529,2011-03-22,139
530,2011-03-22,139
531,2011-03-22,139
532,2011-03-23,138
533,2011-03-23,138
534,2011-03-23,137
535,2011-03-23,137
536,2011-03-23,137
537,2011-03-23,139
538,2011-03-23,139
539,2011-03-23,139
540,2011-03-23,139
541,2011-03-23,139
542,2011-03-23,139
543,2011-03-23,139
544,2011-03-23,139
545,2011-03-23,139
546,2011-03-23,139
547,2011-03-23,139
548,2011-03-23,139
549,2011-03-23,139
550,2011-03-23,139
551,2011-03-23,139
552,2011-03-23,139
553,2011-03-23,139
554,2011-03-23,139
555,2011-03-24,138
556,2011-03-24,138
557,2011-03-24,137
558,2011-03-24,137
559,2011-03-24,137
560,2011-03-24,137
561,2011-03-24,139
562,2011-03-24,139
563,2011-03-24,139
564,2011-03-24,139
565,2011-03-24,139
566,2011-03-24,139
567,2011-03-24,139
568,2011-03-24,139
569,2011-03-24,139
570,2011-03-24,139
571,2011-03-24,139
572,2011-03-24,139
573,2011-03-24,139
574,2011-03-24,139
575,2011-03-24,139
576,2011-03-24,139
577,2011-03-24,139
578,2011-03-24,139
579,2011-03-25,138
580,2011-03-25,138
581,2011-03-25,137
582,2011-03-25,137
583,2011-03-25,137
584,2011-03-25,137
585,2011-03-25,139
586,2011-03-25,139
587,2011-03-25,139
588,2011-03-25,139
589,2011-03-25,139
590,2011-03-25,139
591,2011-03-25,139
592,2011-03-25,139
593,2011-03-25,139
594,2011-03-25,139
595,2011-03-25,139
596,2011-03-25,139
597,2011-03-25,139
598,2011-03-25,139
599,2011-03-25,139
600,2011-03-25,139
601,2011-03-25,139
602,2011-03-25,139
603,2011-03-26,139
604,2011-03-26,139
605,2011-03-26,138
606,2011-03-26,138
607,2011-03-26,138
608,2011-03-26,138
609,2011-03-26,137
610,2011-03-26,139
611,2011-03-26,139
612,2011-03-26,139
613,2011-03-26,139
614,2011-03-26,139
615,2011-03-26,139
616,2011-03-26,139
617,2011-03-26,139
618,2011-03-26,139
619,2011-03-26,139
620,2011-03-26,139
621,2011-03-26,139
622,2011-03-26,139
623,2011-03-26,139
624,2011-03-26,139
625,2011-03-26,139
626,2011-03-26,139
627,2011-03-27,139
628,2011-03-27,139
629,2011-03-27,138
630,2011-03-27,138
631,2011-03-27,138
632,2011-03-27,137
633,2011-03-27,139
634,2011-03-27,139
635,2011-03-27,139
636,2011-03-27,139
637,2011-03-27,139
638,2011-03-27,139
639,2011-03-27,139
640,2011-03-27,139
641,2011-03-27,139
642,2011-03-27,139
643,2011-03-27,139
644,2011-03-27,139
645,2011-03-27,139
646,2011-03-27,139
647,2011-03-27,139
648,2011-03-27,139
649,2011-03-27,139
650,2011-03-28,138
651,2011-03-28,138
652,2011-03-28,137
653,2011-03-28,137
654,2011-03-28,137
655,2011-03-28,139
656,2011-03-28,139
657,2011-03-28,139
658,2011-03-28,139
659,2011-03-28,139
660,2011-03-28,139
661,2011-03-28,139
662,2011-03-28,139
663,2011-03-28,139
664,2011-03-28,139
665,2011-03-28,139
666,2011-03-28,139
667,2011-03-28,139
668,2011-03-28,139
669,2011-03-28,139
670,2011-03-28,139
671,2011-03-28,139
672,2011-03-28,139
673,2011-03-29,138
674,2011-03-29,138
675,2011-03-29,137
676,2011-03-29,137
677,2011-03-29,137
678,2011-03-29,137
679,2011-03-29,139
680,2011-03-29,139
681,2011-03-29,139
682,2011-03-29,139
683,2011-03-29,139
684,2011-03-29,139
685,2011-03-29,139
686,2011-03-29,139
687,2011-03-29,139
688,2011-03-29,139
689,2011-03-29,139
690,2011-03-29,139
691,2011-03-29,139
692,2011-03-29,139
693,2011-03-29,139
694,2011-03-29,139
695,2011-03-29,139
696,2011-03-29,139
697,2011-03-30,138
698,2011-03-30,138
699,2011-03-30,137
700,2011-03-30,137
701,2011-03-30,137
702,2011-03-30,137
703,2011-03-30,139
704,2011-03-30,139
705,2011-03-30,139
706,2011-03-30,139
707,2011-03-30,139
708,2011-03-30,139
709,2011-03-30,139
710,2011-03-30,139
711,2011-03-30,139
712,2011-03-30,139
713,2011-03-30,139
714,2011-03-30,139
715,2011-03-30,139
716,2011-03-30,139
717,2011-03-30,139
718,2011-03-30,139
719,2011-03-30,139
720,2011-03-30,139
721,2011-03-31,138
722,2011-03-31,138
723,2011-03-31,137
724,2011-03-31,137
725,2011-03-31,137
726,2011-03-31,137
727,2011-03-31,139
728,2011-03-31,139
729,2011-03-31,139
730,2011-03-31,139
731,2011-03-31,139
732,2011-03-31,139
733,2011-03-31,139
734,2011-03-31,139
735,2011-03-31,139
736,2011-03-31,139
737,2011-03-31,139
738,2011-03-31,139
739,2011-03-31,139
740,2011-03-31,139
741,2011-03-31,139
742,2011-03-31,139
743,2011-03-31,139
744,2011-03-31,139
745,2011-04-20,138
746,2011-04-20,138
747,2011-04-20,137
748,2011-04-20,137
749,2011-04-20,137
750,2011-04-20,137
751,2011-04-20,139
752,2011-04-20,139
753,2011-04-20,144
754,2011-04-20,144
755,2011-04-20,144
756,2011-04-20,144
757,2011-04-20,144
758,2011-04-20,144
759,2011-04-20,144
760,2011-04-20,144
761,2011-04-20,147
762,2011-04-20,147
763,2011-04-20,147
764,2011-04-20,147
765,2011-04-20,147
766,2011-04-20,142
767,2011-04-20,141
768,2011-04-20,140
769,2011-04-21,138
770,2011-04-21,138
771,2011-04-21,137
772,2011-04-21,137
773,2011-04-21,137
774,2011-04-21,137
775,2011-04-21,139
776,2011-04-21,139
777,2011-04-21,139
778,2011-04-21,139
779,2011-04-21,139
780,2011-04-21,139
781,2011-04-21,139
782,2011-04-21,144
783,2011-04-21,144
784,2011-04-21,144
785,2011-04-21,147
786,2011-04-21,147
787,2011-04-21,147
788,2011-04-21,139
789,2011-04-21,139
790,2011-04-21,139
791,2011-04-21,139
792,2011-04-21,139
793,2011-04-22,138
794,2011-04-22,138
795,2011-04-22,137
796,2011-04-22,137
797,2011-04-22,137
798,2011-04-22,137
799,2011-04-22,139
800,2011-04-22,139
801,2011-04-22,139
802,2011-04-22,139
803,2011-04-22,139
804,2011-04-22,139
805,2011-04-22,139
806,2011-04-22,139
807,2011-04-22,139
808,2011-04-22,139
809,2011-04-22,139
810,2011-04-22,139
811,2011-04-22,139
812,2011-04-22,139
813,2011-04-22,139
814,2011-04-22,139
815,2011-04-22,139
816,2011-04-22,139
817,2011-04-23,139
818,2011-04-23,139
819,2011-04-23,138
820,2011-04-23,138
821,2011-04-23,138
822,2011-04-23,138
823,2011-04-23,138
824,2011-04-23,139
825,2011-04-23,139
826,2011-04-23,139
827,2011-04-23,139
828,2011-04-23,139
829,2011-04-23,144
830,2011-04-23,144
831,2011-04-23,144
832,2011-04-23,144
833,2011-04-23,147
834,2011-04-23,147
835,2011-04-23,147
836,2011-04-23,147
837,2011-04-23,147
838,2011-04-23,142
839,2011-04-23,141
840,2011-04-23,140
841,2011-04-24,139
842,2011-04-24,139
843,2011-04-24,138
844,2011-04-24,138
845,2011-04-24,138
846,2011-04-24,138
847,2011-04-24,138
848,2011-04-24,144
849,2011-04-24,144
850,2011-04-24,144
851,2011-04-24,144
852,2011-04-24,144
853,2011-04-24,144
854,2011-04-24,144
855,2011-04-24,144
856,2011-04-24,144
857,2011-04-24,147
858,2011-04-24,147
859,2011-04-24,147
860,2011-04-24,147
861,2011-04-24,147
862,2011-04-24,142
863,2011-04-24,141
864,2011-04-24,140
865,2011-04-25,138
866,2011-04-25,138
867,2011-04-25,137
868,2011-04-25,137
869,2011-04-25,137
870,2011-04-25,137
871,2011-04-25,139
872,2011-04-25,144
873,2011-04-25,144
874,2011-04-25,144
875,2011-04-25,144
876,2011-04-25,144
877,2011-04-25,144
878,2011-04-25,144
879,2011-04-25,144
880,2011-04-25,144
881,2011-04-25,147
882,2011-04-25,147
883,2011-04-25,147
884,2011-04-25,147
885,2011-04-25,147
886,2011-04-25,142
887,2011-04-25,141
888,2011-04-25,140
889,2011-04-26,138
890,2011-04-26,138
891,2011-04-26,137
892,2011-04-26,137
893,2011-04-26,137
894,2011-04-26,137
895,2011-04-26,139
896,2011-04-26,144
897,2011-04-26,144
898,2011-04-26,144
899,2011-04-26,144
900,2011-04-26,144
901,2011-04-26,144
902,2011-04-26,144
903,2011-04-26,144
904,2011-04-26,144
905,2011-04-26,147
906,2011-04-26,147
907,2011-04-26,147
908,2011-04-26,147
909,2011-04-26,147
910,2011-04-26,142
911,2011-04-26,141
912,2011-04-26,140
913,2011-04-27,138
914,2011-04-27,138
915,2011-04-27,137
916,2011-04-27,137
917,2011-04-27,137
918,2011-04-27,137
919,2011-04-27,139
920,2011-04-27,144
921,2011-04-27,144
922,2011-04-27,144
923,2011-04-27,144
924,2011-04-27,144
925,2011-04-27,144
926,2011-04-27,144
927,2011-04-27,144
928,2011-04-27,144
929,2011-04-27,147
930,2011-04-27,147
931,2011-04-27,147
932,2011-04-27,147
933,2011-04-27,147
934,2011-04-27,142
935,2011-04-27,141
936,2011-04-27,140
937,2011-04-28,138
938,2011-04-28,138
939,2011-04-28,137
940,2011-04-28,137
941,2011-04-28,137
942,2011-04-28,137
943,2011-04-28,139
944,2011-04-28,144
945,2011-04-28,144
946,2011-04-28,144
947,2011-04-28,144
948,2011-04-28,144
949,2011-04-28,144
950,2011-04-28,144
951,2011-04-28,144
952,2011-04-28,144
953,2011-04-28,147
954,2011-04-28,147
955,2011-04-28,147
956,2011-04-28,147
957,2011-04-28,147
958,2011-04-28,142
959,2011-04-28,141
960,2011-04-28,140
961,2011-04-29,138
962,2011-04-29,138
963,2011-04-29,137
964,2011-04-29,137
965,2011-04-29,137
966,2011-04-29,137
967,2011-04-29,139
968,2011-04-29,144
969,2011-04-29,144
970,2011-04-29,144
971,2011-04-29,144
972,2011-04-29,144
973,2011-04-29,144
974,2011-04-29,144
975,2011-04-29,144
976,2011-04-29,144
977,2011-04-29,147
978,2011-04-29,147
979,2011-04-29,147
980,2011-04-29,139
981,2011-04-29,147
982,2011-04-29,139
983,2011-04-29,139
984,2011-04-29,139
985,2011-04-30,139
986,2011-04-30,139
987,2011-04-30,138
988,2011-04-30,138
989,2011-04-30,138
990,2011-04-30,138
991,2011-04-30,138
992,2011-04-30,139
993,2011-04-30,139
994,2011-04-30,139
995,2011-04-30,144
996,2011-04-30,144
997,2011-04-30,144
998,2011-04-30,144
999,2011-04-30,144
1000,2011-04-30,144
1001,2011-04-30,147
1002,2011-04-30,147
1003,2011-04-30,147
1004,2011-04-30,147
1005,2011-04-30,139
1006,2011-04-30,139
1007,2011-04-30,139
1008,2011-04-30,139
1009,2011-05-20,138
1010,2011-05-20,138
1011,2011-05-20,137
1012,2011-05-20,137
1013,2011-05-20,137
1014,2011-05-20,137
1015,2011-05-20,140
1016,2011-05-20,144
1017,2011-05-20,144
1018,2011-05-20,144
1019,2011-05-20,144
1020,2011-05-20,144
1021,2011-05-20,144
1022,2011-05-20,144
1023,2011-05-20,144
1024,2011-05-20,144
1025,2011-05-20,147
1026,2011-05-20,147
1027,2011-05-20,147
1028,2011-05-20,147
1029,2011-05-20,147
1030,2011-05-20,142
1031,2011-05-20,141
1032,2011-05-20,140
1033,2011-05-21,139
1034,2011-05-21,139
1035,2011-05-21,138
1036,2011-05-21,138
1037,2011-05-21,138
1038,2011-05-21,138
1039,2011-05-21,138
1040,2011-05-21,144
1041,2011-05-21,144
1042,2011-05-21,144
1043,2011-05-21,144
1044,2011-05-21,144
1045,2011-05-21,144
1046,2011-05-21,144
1047,2011-05-21,144
1048,2011-05-21,144
1049,2011-05-21,147
1050,2011-05-21,147
1051,2011-05-21,147
1052,2011-05-21,147
1053,2011-05-21,147
1054,2011-05-21,142
1055,2011-05-21,141
1056,2011-05-21,140
1057,2011-05-22,139
1058,2011-05-22,139
1059,2011-05-22,138
1060,2011-05-22,138
1061,2011-05-22,138
1062,2011-05-22,138
1063,2011-05-22,138
1064,2011-05-22,144
1065,2011-05-22,144
1066,2011-05-22,144
1067,2011-05-22,144
1068,2011-05-22,144
1069,2011-05-22,144
1070,2011-05-22,144
1071,2011-05-22,144
1072,2011-05-22,144
1073,2011-05-22,147
1074,2011-05-22,147
1075,2011-05-22,147
1076,2011-05-22,147
1077,2011-05-22,147
1078,2011-05-22,142
1079,2011-05-22,141
1080,2011-05-22,140
1081,2011-05-23,138
1082,2011-05-23,138
1083,2011-05-23,137
1084,2011-05-23,137
1085,2011-05-23,137
1086,2011-05-23,137
1087,2011-05-23,140
1088,2011-05-23,144
1089,2011-05-23,144
1090,2011-05-23,144
1091,2011-05-23,144
1092,2011-05-23,144
1093,2011-05-23,144
1094,2011-05-23,144
1095,2011-05-23,144
1096,2011-05-23,144
1097,2011-05-23,147
1098,2011-05-23,147
1099,2011-05-23,147
1100,2011-05-23,147
1101,2011-05-23,147
1102,2011-05-23,142
1103,2011-05-23,141
1104,2011-05-23,140
1105,2011-05-24,138
1106,2011-05-24,138
1107,2011-05-24,137
1108,2011-05-24,137
1109,2011-05-24,137
1110,2011-05-24,137
1111,2011-05-24,140
1112,2011-05-24,144
1113,2011-05-24,144
1114,2011-05-24,144
1115,2011-05-24,144
1116,2011-05-24,144
1117,2011-05-24,144
1118,2011-05-24,144
1119,2011-05-24,144
1120,2011-05-24,144
1121,2011-05-24,147
1122,2011-05-24,147
1123,2011-05-24,147
1124,2011-05-24,147
1125,2011-05-24,147
1126,2011-05-24,142
1127,2011-05-24,141
1128,2011-05-24,140
1129,2011-05-25,138
1130,2011-05-25,138
1131,2011-05-25,137
1132,2011-05-25,137
1133,2011-05-25,137
1134,2011-05-25,137
1135,2011-05-25,140
1136,2011-05-25,144
1137,2011-05-25,144
1138,2011-05-25,144
1139,2011-05-25,144
1140,2011-05-25,144
1141,2011-05-25,144
1142,2011-05-25,144
1143,2011-05-25,144
1144,2011-05-25,144
1145,2011-05-25,147
1146,2011-05-25,147
1147,2011-05-25,147
1148,2011-05-25,147
1149,2011-05-25,147
1150,2011-05-25,142
1151,2011-05-25,141
1152,2011-05-25,140
1153,2011-05-26,138
1154,2011-05-26,138
1155,2011-05-26,137
1156,2011-05-26,137
1157,2011-05-26,137
1158,2011-05-26,137
1159,2011-05-26,140
1160,2011-05-26,144
1161,2011-05-26,144
1162,2011-05-26,144
1163,2011-05-26,144
1164,2011-05-26,144
1165,2011-05-26,144
1166,2011-05-26,144
1167,2011-05-26,144
1168,2011-05-26,144
1169,2011-05-26,147
1170,2011-05-26,147
1171,2011-05-26,147
1172,2011-05-26,147
1173,2011-05-26,147
1174,2011-05-26,142
1175,2011-05-26,141
1176,2011-05-26,140
1177,2011-05-27,138
1178,2011-05-27,138
1179,2011-05-27,137
1180,2011-05-27,137
1181,2011-05-27,137
1182,2011-05-27,137
1183,2011-05-27,140
1184,2011-05-27,144
1185,2011-05-27,144
1186,2011-05-27,144
1187,2011-05-27,144
1188,2011-05-27,144
1189,2011-05-27,144
1190,2011-05-27,144
1191,2011-05-27,144
1192,2011-05-27,144
1193,2011-05-27,147
1194,2011-05-27,147
1195,2011-05-27,147
1196,2011-05-27,147
1197,2011-05-27,147
1198,2011-05-27,142
1199,2011-05-27,141
1200,2011-05-27,140
1201,2011-05-28,139
1202,2011-05-28,139
1203,2011-05-28,138
1204,2011-05-28,138
1205,2011-05-28,138
1206,2011-05-28,138
1207,2011-05-28,138
1208,2011-05-28,144
1209,2011-05-28,144
1210,2011-05-28,144
1211,2011-05-28,144
1212,2011-05-28,144
1213,2011-05-28,144
1214,2011-05-28,144
1215,2011-05-28,144
1216,2011-05-28,144
1217,2011-05-28,147
1218,2011-05-28,147
1219,2011-05-28,147
1220,2011-05-28,147
1221,2011-05-28,147
1222,2011-05-28,142
1223,2011-05-28,141
1224,2011-05-28,140
1225,2011-05-29,139
1226,2011-05-29,139
1227,2011-05-29,138
1228,2011-05-29,138
1229,2011-05-29,138
1230,2011-05-29,138
1231,2011-05-29,138
1232,2011-05-29,144
1233,2011-05-29,144
1234,2011-05-29,144
1235,2011-05-29,144
1236,2011-05-29,144
1237,2011-05-29,144
1238,2011-05-29,144
1239,2011-05-29,144
1240,2011-05-29,144
1241,2011-05-29,147
1242,2011-05-29,147
1243,2011-05-29,147
1244,2011-05-29,147
1245,2011-05-29,147
1246,2011-05-29,142
1247,2011-05-29,141
1248,2011-05-29,140
