instant,date,count
318,2011-02-22,100
319,2011-02-22,73
320,2011-02-22,51
321,2011-02-22,30
322,2011-02-22,16
323,2011-02-23,10
324,2011-02-23,4
325,2011-02-23,2
326,2011-02-23,1
327,2011-02-23,5
328,2011-02-23,32
329,2011-02-23,93
330,2011-02-23,193
331,2011-02-23,125
332,2011-02-23,55
333,2011-02-23,58
334,2011-02-23,68
335,2011-02-23,76
336,2011-02-23,79
337,2011-02-23,81
338,2011-02-23,106
339,2011-02-23,210
340,2011-02-23,189
341,2011-02-23,133
342,2011-02-23,79
343,2011-02-23,59
344,2011-02-23,47
345,2011-02-23,27
346,2011-02-24,11
347,2011-02-24,4
348,2011-02-24,2
349,2011-02-24,1
350,2011-02-24,5
351,2011-02-24,33
352,2011-02-24,102
353,2011-02-24,237
354,2011-02-24,127
355,2011-02-24,60
356,2011-02-24,69
357,2011-02-24,86
358,2011-02-24,87
359,2011-02-24,87
360,2011-02-24,51
361,2011-02-24,62
362,2011-02-24,162
363,2011-02-24,161
364,2011-02-24,90
365,2011-02-24,78
366,2011-02-24,61
367,2011-02-24,46
368,2011-02-24,36
369,2011-02-25,12
370,2011-02-25,12
371,2011-02-25,4
372,2011-02-25,2
373,2011-02-25,9
374,2011-02-25,36
375,2011-02-25,85
376,2011-02-25,133
377,2011-02-25,79
378,2011-02-25,55
379,2011-02-25,130
380,2011-02-25,155
381,2011-02-25,156
382,2011-02-25,157
383,2011-02-25,145
384,2011-02-25,107
385,2011-02-25,179
386,2011-02-25,168
387,2011-02-25,109
388,2011-02-25,69
389,2011-02-25,53
390,2011-02-25,43
391,2011-02-25,31
392,2011-02-26,26
393,2011-02-26,26
394,2011-02-26,20
395,2011-02-26,12
396,2011-02-26,2
397,2011-02-26,2
398,2011-02-26,6
399,2011-02-26,11
400,2011-02-26,32
401,2011-02-26,50
402,2011-02-26,111
403,2011-02-26,127
404,2011-02-26,128
405,2011-02-26,135
406,2011-02-26,132
407,2011-02-26,139
408,2011-02-26,135
409,2011-02-26,112
410,2011-02-26,96
411,2011-02-26,69
412,2011-02-26,61
413,2011-02-26,52
414,2011-02-26,46
415,2011-02-26,34
416,2011-02-27,35
417,2011-02-27,32
418,2011-02-27,23
419,2011-02-27,17
420,2011-02-27,3
421,2011-02-27,5
422,2011-02-27,13
423,2011-02-27,46
424,2011-02-27,54
425,2011-02-27,81
426,2011-02-27,127
427,2011-02-27,148
428,2011-02-27,158
429,2011-02-27,181
430,2011-02-27,223
431,2011-02-27,240
432,2011-02-27,117
433,2011-02-27,102
434,2011-02-27,75
435,2011-02-27,72
436,2011-02-27,58
437,2011-02-27,46
438,2011-02-27,31
439,2011-02-28,15
440,2011-02-28,7
441,2011-02-28,2
442,2011-02-28,11
443,2011-02-28,37
444,2011-02-28,106
445,2011-02-28,188
446,2011-02-28,125
447,2011-02-28,78
448,2011-02-28,91
449,2011-02-28,105
450,2011-02-28,75
451,2011-02-28,50
452,2011-02-28,45
453,2011-02-28,72
454,2011-02-28,153
455,2011-02-28,145
456,2011-02-28,107
457,2011-02-28,89
458,2011-02-28,66
459,2011-02-28,44
460,2011-02-28,25
461,2011-03-20,40
462,2011-03-20,36
463,2011-03-20,23
464,2011-03-20,21
465,2011-03-20,2
466,2011-03-20,2
467,2011-03-20,5
468,2011-03-20,28
469,2011-03-20,53
470,2011-03-20,75
471,2011-03-20,132
472,2011-03-20,145
473,2011-03-20,159
474,2011-03-20,165
475,2011-03-20,164
476,2011-03-20,172
477,2011-03-20,169
478,2011-03-20,181
479,2011-03-20,163
480,2011-03-20,114
481,2011-03-20,87
482,2011-03-20,65
483,2011-03-20,47
484,2011-03-20,30
485,2011-03-21,14
486,2011-03-21,8
487,2011-03-21,4
488,2011-03-21,3
489,2011-03-21,4
490,2011-03-21,45
491,2011-03-21,90
492,2011-03-21,214
493,2011-03-21,124
494,2011-03-21,71
495,2011-03-21,88
496,2011-03-21,92
497,2011-03-21,120
498,2011-03-21,122
499,2011-03-21,132
500,2011-03-21,173
501,2011-03-21,341
502,2011-03-21,325
503,2011-03-21,274
504,2011-03-21,192
505,2011-03-21,97
506,2011-03-21,79
507,2011-03-21,60
508,2011-03-22,37
509,2011-03-22,15
510,2011-03-22,7
511,2011-03-22,4
512,2011-03-22,3
513,2011-03-22,14
514,2011-03-22,46
515,2011-03-22,147
516,2011-03-22,224
517,2011-03-22,125
518,2011-03-22,97
519,2011-03-22,109
520,2011-03-22,145
521,2011-03-22,122
522,2011-03-22,124
523,2011-03-22,127
524,2011-03-22,181
525,2011-03-22,339
526,2011-03-22,305
527,2011-03-22,183
528,2011-03-22,130
529,2011-03-22,97
530,2011-03-22,64
531,2011-03-22,35
532,2011-03-23,17
533,2011-03-23,8
534,2011-03-23,4
535,2011-03-23,2
536,2011-03-23,8
537,2011-03-23,43
538,2011-03-23,113
539,2011-03-23,228
540,2011-03-23,134
541,2011-03-23,73
542,2011-03-23,68
543,2011-03-23,74
544,2011-03-23,59
545,2011-03-23,86
546,2011-03-23,93
547,2011-03-23,133
548,2011-03-23,225
549,2011-03-23,166
550,2011-03-23,115
551,2011-03-23,70
552,2011-03-23,51
553,2011-03-23,51
554,2011-03-23,36
555,2011-03-24,12
556,2011-03-24,6
557,2011-03-24,3
558,2011-03-24,2
559,2011-03-24,2
560,2011-03-24,5
561,2011-03-24,40
562,2011-03-24,94
563,2011-03-24,135
564,2011-03-24,116
565,2011-03-24,60
566,2011-03-24,66
567,2011-03-24,78
568,2011-03-24,90
569,2011-03-24,88
570,2011-03-24,84
571,2011-03-24,103
572,2011-03-24,187
573,2011-03-24,171
574,2011-03-24,120
575,2011-03-24,78
576,2011-03-24,62
577,2011-03-24,55
578,2011-03-24,36
579,2011-03-25,13
580,2011-03-25,8
581,2011-03-25,4
582,2011-03-25,2
583,2011-03-25,1
584,2011-03-25,7
585,2011-03-25,37
586,2011-03-25,108
587,2011-03-25,212
588,2011-03-25,139
589,2011-03-25,83
590,2011-03-25,91
591,2011-03-25,110
592,2011-03-25,111
593,2011-03-25,108
594,2011-03-25,106
595,2011-03-25,125
596,2011-03-25,194
597,2011-03-25,183
598,2011-03-25,133
599,2011-03-25,89
600,2011-03-25,67
601,2011-03-25,49
602,2011-03-25,36
603,2011-03-26,32
604,2011-03-26,27
605,2011-03-26,22
606,2011-03-26,14
607,2011-03-26,4
608,2011-03-26,4
609,2011-03-26,14
610,2011-03-26,32
611,2011-03-26,53
612,2011-03-26,72
613,2011-03-26,114
614,2011-03-26,125
615,2011-03-26,140
616,2011-03-26,156
617,2011-03-26,162
618,2011-03-26,165
619,2011-03-26,162
620,2011-03-26,175
621,2011-03-26,152
622,2011-03-26,95
623,2011-03-26,64
624,2011-03-26,56
625,2011-03-26,52
626,2011-03-26,37
627,2011-03-27,34
628,2011-03-27,29
629,2011-03-27,24
630,2011-03-27,18
631,2011-03-27,4
632,2011-03-27,8
633,2011-03-27,46
634,2011-03-27,66
635,2011-03-27,70
636,2011-03-27,101
637,2011-03-27,111
638,2011-03-27,121
639,2011-03-27,142
640,2011-03-27,158
641,2011-03-27,163
642,2011-03-27,177
643,2011-03-27,174
644,2011-03-27,143
645,2011-03-27,110
646,2011-03-27,68
647,2011-03-27,50
648,2011-03-27,41
649,2011-03-27,31
650,2011-03-28,9
651,2011-03-28,4
652,2011-03-28,3
653,2011-03-28,2
654,2011-03-28,7
655,2011-03-28,38
656,2011-03-28,113
657,2011-03-28,200
658,2011-03-28,134
659,2011-03-28,80
660,2011-03-28,74
661,2011-03-28,81
662,2011-03-28,82
663,2011-03-28,99
664,2011-03-28,100
665,2011-03-28,127
666,2011-03-28,239
667,2011-03-28,200
668,2011-03-28,142
669,2011-03-28,102
670,2011-03-28,73
671,2011-03-28,50
672,2011-03-28,29
673,2011-03-29,14
674,2011-03-29,4
675,2011-03-29,4
676,2011-03-29,3
677,2011-03-29,1
678,2011-03-29,7
679,2011-03-29,40
680,2011-03-29,113
681,2011-03-29,216
682,2011-03-29,135
683,2011-03-29,81
684,2011-03-29,75
685,2011-03-29,94
686,2011-03-29,97
687,2011-03-29,98
688,2011-03-29,108
689,2011-03-29,127
690,2011-03-29,246
691,2011-03-29,227
692,2011-03-29,151
693,2011-03-29,112
694,2011-03-29,75
695,2011-03-29,53
696,2011-03-29,32
697,2011-03-30,15
698,2011-03-30,8
699,2011-03-30,4
700,2011-03-30,3
701,2011-03-30,3
702,2011-03-30,7
703,2011-03-30,45
704,2011-03-30,140
705,2011-03-30,242
706,2011-03-30,142
707,2011-03-30,85
708,2011-03-30,82
709,2011-03-30,90
710,2011-03-30,93
711,2011-03-30,88
712,2011-03-30,52
713,2011-03-30,59
714,2011-03-30,150
715,2011-03-30,155
716,2011-03-30,102
717,2011-03-30,54
718,2011-03-30,55
719,2011-03-30,46
720,2011-03-30,31
721,2011-03-31,9
722,2011-03-31,5
723,2011-03-31,3
724,2011-03-31,2
725,2011-03-31,2
726,2011-03-31,5
727,2011-03-31,34
728,2011-03-31,96
729,2011-03-31,184
730,2011-03-31,97
731,2011-03-31,48
732,2011-03-31,47
733,2011-03-31,56
734,2011-03-31,53
735,2011-03-31,47
736,2011-03-31,45
737,2011-03-31,97
738,2011-03-31,170
739,2011-03-31,167
740,2011-03-31,121
741,2011-03-31,55
742,2011-03-31,58
743,2011-03-31,49
744,2011-03-31,37
745,2011-04-20,33
746,2011-04-20,12
747,2011-04-20,7
748,2011-04-20,4
749,2011-04-20,3
750,2011-04-20,14
751,2011-04-20,46
752,2011-04-20,161
753,2011-04-20,315
754,2011-04-20,167
755,2011-04-20,129
756,2011-04-20,137
757,2011-04-20,143
758,2011-04-20,145
759,2011-04-20,149
760,2011-04-20,146
761,2011-04-20,217
762,2011-04-20,370
763,2011-04-20,361
764,2011-04-20,314
765,2011-04-20,197
766,2011-04-20,127
767,2011-04-20,119
768,2011-04-20,85
769,2011-04-21,35
770,2011-04-21,18
771,2011-04-21,11
772,2011-04-21,4
773,2011-04-21,4
774,2011-04-21,10
775,2011-04-21,51
776,2011-04-21,148
777,2011-04-21,200
778,2011-04-21,149
779,2011-04-21,130
780,2011-04-21,150
781,2011-04-21,175
782,2011-04-21,158
783,2011-04-21,129
784,2011-04-21,128
785,2011-04-21,170
786,2011-04-21,322
787,2011-04-21,303
788,2011-04-21,218
789,2011-04-21,180
790,2011-04-21,115
791,2011-04-21,76
792,2011-04-21,48
793,2011-04-22,23
794,2011-04-22,18
795,2011-04-22,9
796,2011-04-22,5
797,2011-04-22,3
798,2011-04-22,8
799,2011-04-22,49
800,2011-04-22,128
801,2011-04-22,228
802,2011-04-22,76
803,2011-04-22,113
804,2011-04-22,62
805,2011-04-22,70
806,2011-04-22,58
807,2011-04-22,30
808,2011-04-22,55
809,2011-04-22,75
810,2011-04-22,153
811,2011-04-22,146
812,2011-04-22,98
813,2011-04-22,68
814,2011-04-22,58
815,2011-04-22,54
816,2011-04-22,51
817,2011-04-23,33
818,2011-04-23,31
819,2011-04-23,21
820,2011-04-23,19
821,2011-04-23,7
822,2011-04-23,6
823,2011-04-23,14
824,2011-04-23,64
825,2011-04-23,52
826,2011-04-23,70
827,2011-04-23,135
828,2011-04-23,89
829,2011-04-23,139
830,2011-04-23,144
831,2011-04-23,186
832,2011-04-23,207
833,2011-04-23,242
834,2011-04-23,279
835,2011-04-23,254
836,2011-04-23,187
837,2011-04-23,139
838,2011-04-23,117
839,2011-04-23,110
840,2011-04-23,91
841,2011-04-24,40
842,2011-04-24,35
843,2011-04-24,28
844,2011-04-24,32
845,2011-04-24,9
846,2011-04-24,10
847,2011-04-24,9
848,2011-04-24,93
849,2011-04-24,107
850,2011-04-24,138
851,2011-04-24,228
852,2011-04-24,281
853,2011-04-24,287
854,2011-04-24,280
855,2011-04-24,286
856,2011-04-24,285
857,2011-04-24,321
858,2011-04-24,318
859,2011-04-24,306
860,2011-04-24,182
861,2011-04-24,152
862,2011-04-24,108
863,2011-04-24,70
864,2011-04-24,64
865,2011-04-25,21
866,2011-04-25,16
867,2011-04-25,8
868,2011-04-25,4
869,2011-04-25,4
870,2011-04-25,14
871,2011-04-25,52
872,2011-04-25,186
873,2011-04-25,316
874,2011-04-25,142
875,2011-04-25,119
876,2011-04-25,129
877,2011-04-25,136
878,2011-04-25,144
879,2011-04-25,152
880,2011-04-25,162
881,2011-04-25,212
882,2011-04-25,399
883,2011-04-25,384
884,2011-04-25,302
885,2011-04-25,193
886,2011-04-25,141
887,2011-04-25,104
888,2011-04-25,66
889,2011-04-26,26
890,2011-04-26,18
891,2011-04-26,7
892,2011-04-26,3
893,2011-04-26,4
894,2011-04-26,15
895,2011-04-26,58
896,2011-04-26,232
897,2011-04-26,303
898,2011-04-26,157
899,2011-04-26,121
900,2011-04-26,131
901,2011-04-26,137
902,2011-04-26,151
903,2011-04-26,145
904,2011-04-26,144
905,2011-04-26,209
906,2011-04-26,389
907,2011-04-26,383
908,2011-04-26,279
909,2011-04-26,191
910,2011-04-26,134
911,2011-04-26,110
912,2011-04-26,64
913,2011-04-27,26
914,2011-04-27,17
915,2011-04-27,8
916,2011-04-27,4
917,2011-04-27,3
918,2011-04-27,15
919,2011-04-27,57
920,2011-04-27,209
921,2011-04-27,298
922,2011-04-27,127
923,2011-04-27,89
924,2011-04-27,109
925,2011-04-27,119
926,2011-04-27,118
927,2011-04-27,134
928,2011-04-27,139
929,2011-04-27,215
930,2011-04-27,260
931,2011-04-27,254
932,2011-04-27,266
933,2011-04-27,165
934,2011-04-27,108
935,2011-04-27,88
936,2011-04-27,67
937,2011-04-28,35
938,2011-04-28,18
939,2011-04-28,9
940,2011-04-28,6
941,2011-04-28,5
942,2011-04-28,15
943,2011-04-28,64
944,2011-04-28,235
945,2011-04-28,300
946,2011-04-28,130
947,2011-04-28,102
948,2011-04-28,103
949,2011-04-28,114
950,2011-04-28,110
951,2011-04-28,110
952,2011-04-28,147
953,2011-04-28,196
954,2011-04-28,347
955,2011-04-28,339
956,2011-04-28,298
957,2011-04-28,190
958,2011-04-28,123
959,2011-04-28,115
960,2011-04-28,90
961,2011-04-29,39
962,2011-04-29,25
963,2011-04-29,13
964,2011-04-29,6
965,2011-04-29,5
966,2011-04-29,13
967,2011-04-29,56
968,2011-04-29,242
969,2011-04-29,353
970,2011-04-29,189
971,2011-04-29,148
972,2011-04-29,166
973,2011-04-29,186
974,2011-04-29,190
975,2011-04-29,197
976,2011-04-29,186
977,2011-04-29,190
978,2011-04-29,311
979,2011-04-29,327
980,2011-04-29,218
981,2011-04-29,171
982,2011-04-29,122
983,2011-04-29,92
984,2011-04-29,63
985,2011-04-30,32
986,2011-04-30,30
987,2011-04-30,22
988,2011-04-30,20
989,2011-04-30,6
990,2011-04-30,5
991,2011-04-30,22
992,2011-04-30,52
993,2011-04-30,91
994,2011-04-30,154
995,2011-04-30,210
996,2011-04-30,253
997,2011-04-30,262
998,2011-04-30,263
999,2011-04-30,262
1000,2011-04-30,262
1001,2011-04-30,263
1002,2011-04-30,316
1003,2011-04-30,303
1004,2011-04-30,248
1005,2011-04-30,149
1006,2011-04-30,104
1007,2011-04-30,78
1008,2011-04-30,63
1009,2011-05-20,40
1010,2011-05-20,19
1011,2011-05-20,8
1012,2011-05-20,5
1013,2011-05-20,5
1014,2011-05-20,19
1015,2011-05-20,80
1016,2011-05-20,246
1017,2011-05-20,444
1018,2011-05-20,211
1019,2011-05-20,165
1020,2011-05-20,172
1021,2011-05-20,224
1022,2011-05-20,207
1023,2011-05-20,234
1024,2011-05-20,234
1025,2011-05-20,343
1026,2011-05-20,428
1027,2011-05-20,468
1028,2011-05-20,311
1029,2011-05-20,247
1030,2011-05-20,207
1031,2011-05-20,154
1032,2011-05-20,129
1033,2011-05-21,85
1034,2011-05-21,69
1035,2011-05-21,61
1036,2011-05-21,27
1037,2011-05-21,8
1038,2011-05-21,9
1039,2011-05-21,23
1040,2011-05-21,55
1041,2011-05-21,99
1042,2011-05-21,196
1043,2011-05-21,287
1044,2011-05-21,379
1045,2011-05-21,389
1046,2011-05-21,393
1047,2011-05-21,387
1048,2011-05-21,403
1049,2011-05-21,386
1050,2011-05-21,357
1051,2011-05-21,348
1052,2011-05-21,305
1053,2011-05-21,245
1054,2011-05-21,218
1055,2011-05-21,159
1056,2011-05-21,129
1057,2011-05-22,104
1058,2011-05-22,63
1059,2011-05-22,55
1060,2011-05-22,30
1061,2011-05-22,9
1062,2011-05-22,11
1063,2011-05-22,14
1064,2011-05-22,58
1065,2011-05-22,91
1066,2011-05-22,168
1067,2011-05-22,264
1068,2011-05-22,383
1069,2011-05-22,376
1070,2011-05-22,379
1071,2011-05-22,317
1072,2011-05-22,379
1073,2011-05-22,406
1074,2011-05-22,339
1075,2011-05-22,330
1076,2011-05-22,329
1077,2011-05-22,248
1078,2011-05-22,197
1079,2011-05-22,122
1080,2011-05-22,68
1081,2011-05-23,31
1082,2011-05-23,26
1083,2011-05-23,6
1084,2011-05-23,3
1085,2011-05-23,4
1086,2011-05-23,18
1087,2011-05-23,79
1088,2011-05-23,212
1089,2011-05-23,397
1090,2011-05-23,180
1091,2011-05-23,120
1092,2011-05-23,152
1093,2011-05-23,185
1094,2011-05-23,179
1095,2011-05-23,167
1096,2011-05-23,165
1097,2011-05-23,298
1098,2011-05-23,427
1099,2011-05-23,470
1100,2011-05-23,369
1101,2011-05-23,237
1102,2011-05-23,135
1103,2011-05-23,104
1104,2011-05-23,69
1105,2011-05-24,25
1106,2011-05-24,11
1107,2011-05-24,7
1108,2011-05-24,4
1109,2011-05-24,5
1110,2011-05-24,20
1111,2011-05-24,107
1112,2011-05-24,185
1113,2011-05-24,346
1114,2011-05-24,213
1115,2011-05-24,122
1116,2011-05-24,141
1117,2011-05-24,184
1118,2011-05-24,189
1119,2011-05-24,169
1120,2011-05-24,163
1121,2011-05-24,300
1122,2011-05-24,478
1123,2011-05-24,491
1124,2011-05-24,359
1125,2011-05-24,280
1126,2011-05-24,198
1127,2011-05-24,83
1128,2011-05-24,86
1129,2011-05-25,29
1130,2011-05-25,13
1131,2011-05-25,7
1132,2011-05-25,4
1133,2011-05-25,5
1134,2011-05-25,21
1135,2011-05-25,104
1136,2011-05-25,306
1137,2011-05-25,445
1138,2011-05-25,211
1139,2011-05-25,122
1140,2011-05-25,134
1141,2011-05-25,179
1142,2011-05-25,178
1143,2011-05-25,169
1144,2011-05-25,178
1145,2011-05-25,293
1146,2011-05-25,522
1147,2011-05-25,515
1148,2011-05-25,388
1149,2011-05-25,294
1150,2011-05-25,211
1151,2011-05-25,141
1152,2011-05-25,97
1153,2011-05-26,56
1154,2011-05-26,34
1155,2011-05-26,9
1156,2011-05-26,5
1157,2011-05-26,5
1158,2011-05-26,21
1159,2011-05-26,80
1160,2011-05-26,212
1161,2011-05-26,445
1162,2011-05-26,204
1163,2011-05-26,118
1164,2011-05-26,153
1165,2011-05-26,180
1166,2011-05-26,166
1167,2011-05-26,163
1168,2011-05-26,165
1169,2011-05-26,272
1170,2011-05-26,498
1171,2011-05-26,497
1172,2011-05-26,354
1173,2011-05-26,283
1174,2011-05-26,211
1175,2011-05-26,166
1176,2011-05-26,118
1177,2011-05-27,67
1178,2011-05-27,28
1179,2011-05-27,14
1180,2011-05-27,7
1181,2011-05-27,6
1182,2011-05-27,27
1183,2011-05-27,99
1184,2011-05-27,261
1185,2011-05-27,444
1186,2011-05-27,215
1187,2011-05-27,149
1188,2011-05-27,163
1189,2011-05-27,211
1190,2011-05-27,229
1191,2011-05-27,210
1192,2011-05-27,212
1193,2011-05-27,319
1194,2011-05-27,493
1195,2011-05-27,433
1196,2011-05-27,317
1197,2011-05-27,248
1198,2011-05-27,180
1199,2011-05-27,155
1200,2011-05-27,123
1201,2011-05-28,113
1202,2011-05-28,83
1203,2011-05-28,54
1204,2011-05-28,29
1205,2011-05-28,8
1206,2011-05-28,11
1207,2011-05-28,31
1208,2011-05-28,57
1209,2011-05-28,109
1210,2011-05-28,192
1211,2011-05-28,279
1212,2011-05-28,387
1213,2011-05-28,388
1214,2011-05-28,397
1215,2011-05-28,380
1216,2011-05-28,383
1217,2011-05-28,384
1218,2011-05-28,369
1219,2011-05-28,320
1220,2011-05-28,282
1221,2011-05-28,269
1222,2011-05-28,206
1223,2011-05-28,178
1224,2011-05-28,131
1225,2011-05-29,119
1226,2011-05-29,89
1227,2011-05-29,58
1228,2011-05-29,31
1229,2011-05-29,13
1230,2011-05-29,13
1231,2011-05-29,17
1232,2011-05-29,52
1233,2011-05-29,79
1234,2011-05-29,123
1235,2011-05-29,208
1236,2011-05-29,267
1237,2011-05-29,326
1238,2011-05-29,402
1239,2011-05-29,393
1240,2011-05-29,395
1241,2011-05-29,379
1242,2011-05-29,325
1243,2011-05-29,254
1244,2011-05-29,252
1245,2011-05-29,218
1246,2011-05-29,168
1247,2011-05-29,112
1248,2011-05-29,81
