instant,date,count
244,2011-01-31,-6
245,2011-01-31,1
246,2011-01-31,26
247,2011-01-31,23
248,2011-01-31,41
249,2011-01-31,36
250,2011-01-31,52
251,2011-01-31,49
252,2011-01-31,66
253,2011-01-31,112
254,2011-01-31,67
255,2011-01-31,77
256,2011-01-31,92
257,2011-01-31,92
258,2011-02-20,1
259,2011-02-20,-6
260,2011-02-20,3
261,2011-02-20,0
262,2011-02-20,9
263,2011-02-20,9
264,2011-02-20,3
265,2011-02-20,19
266,2011-02-20,40
267,2011-02-20,62
268,2011-02-20,97
269,2011-02-20,114
270,2011-02-20,134
271,2011-02-20,156
272,2011-02-20,164
273,2011-02-20,168
274,2011-02-20,166
275,2011-02-20,156
276,2011-02-20,165
277,2011-02-20,162
278,2011-02-20,144
279,2011-02-20,143
280,2011-02-20,139
281,2011-02-21,3
282,2011-02-21,11
283,2011-02-21,19
284,2011-02-21,27
285,2011-02-21,33
286,2011-02-21,56
287,2011-02-21,111
288,2011-02-21,119
289,2011-02-21,35
290,2011-02-21,43
291,2011-02-21,50
292,2011-02-21,59
293,2011-02-21,50
294,2011-02-21,15
295,2011-02-21,46
296,2011-02-21,63
297,2011-02-21,45
298,2011-02-21,63
299,2011-02-21,35
300,2011-02-21,43
301,2011-02-21,55
302,2011-02-21,71
303,2011-02-21,71
304,2011-02-21,79
305,2011-02-22,-73
306,2011-02-22,-64
307,2011-02-22,-57
308,2011-02-22,-35
309,2011-02-22,-4
310,2011-02-22,20
311,2011-02-22,46
312,2011-02-22,66
313,2011-02-22,75
314,2011-02-22,99
315,2011-02-22,98
316,2011-02-22,105
317,2011-02-22,121
318,2011-02-22,123
319,2011-02-22,132
320,2011-02-22,141
321,2011-02-22,144
322,2011-02-22,152
323,2011-02-23,-49
324,2011-02-23,-32
325,2011-02-23,-35
326,2011-02-23,-29
327,2011-02-23,-12
328,2011-02-23,-4
329,2011-02-23,-3
330,2011-02-23,8
331,2011-02-23,34
332,2011-02-23,71
333,2011-02-23,85
334,2011-02-23,112
335,2011-02-23,143
336,2011-02-23,155
337,2011-02-23,175
338,2011-02-23,183
339,2011-02-23,191
340,2011-02-23,193
341,2011-02-23,182
342,2011-02-23,120
343,2011-02-23,154
344,2011-02-23,162
345,2011-02-23,152
346,2011-02-24,-30
347,2011-02-24,-31
348,2011-02-24,-38
349,2011-02-24,-31
350,2011-02-24,-25
351,2011-02-24,-18
352,2011-02-24,-15
353,2011-02-24,6
354,2011-02-24,-3
355,2011-02-24,21
356,2011-02-24,72
357,2011-02-24,99
358,2011-02-24,116
359,2011-02-24,137
360,2011-02-24,131
361,2011-02-24,116
362,2011-02-24,104
363,2011-02-24,74
364,2011-02-24,61
365,2011-02-24,79
366,2011-02-24,98
367,2011-02-24,99
368,2011-02-24,97
369,2011-02-25,-92
370,2011-02-25,-89
371,2011-02-25,-81
372,2011-02-25,-59
373,2011-02-25,-43
374,2011-02-25,-38
375,2011-02-25,-45
376,2011-02-25,-18
377,2011-02-25,-14
378,2011-02-25,20
379,2011-02-25,106
380,2011-02-25,135
381,2011-02-25,143
382,2011-02-25,168
383,2011-02-25,202
384,2011-02-25,141
385,2011-02-25,154
386,2011-02-25,158
387,2011-02-25,154
388,2011-02-25,170
389,2011-02-25,171
390,2011-02-25,171
391,2011-02-25,178
392,2011-02-26,-22
393,2011-02-26,-13
394,2011-02-26,-24
395,2011-02-26,-8
396,2011-02-26,-14
397,2011-02-26,-16
398,2011-02-26,9
399,2011-02-26,17
400,2011-02-26,22
401,2011-02-26,40
402,2011-02-26,73
403,2011-02-26,98
404,2011-02-26,103
405,2011-02-26,122
406,2011-02-26,141
407,2011-02-26,148
408,2011-02-26,153
409,2011-02-26,167
410,2011-02-26,164
411,2011-02-26,160
412,2011-02-26,150
413,2011-02-26,135
414,2011-02-26,123
415,2011-02-26,131
416,2011-02-27,-98
417,2011-02-27,-90
418,2011-02-27,-82
419,2011-02-27,-72
420,2011-02-27,-73
421,2011-02-27,-53
422,2011-02-27,-49
423,2011-02-27,-32
424,2011-02-27,-19
425,2011-02-27,4
426,2011-02-27,63
427,2011-02-27,100
428,2011-02-27,124
429,2011-02-27,140
430,2011-02-27,160
431,2011-02-27,174
432,2011-02-27,148
433,2011-02-27,151
434,2011-02-27,158
435,2011-02-27,165
436,2011-02-27,154
437,2011-02-27,152
438,2011-02-27,152
439,2011-02-28,-32
440,2011-02-28,-78
441,2011-02-28,-79
442,2011-02-28,-49
443,2011-02-28,-47
444,2011-02-28,-28
445,2011-02-28,-26
446,2011-02-28,39
447,2011-02-28,89
448,2011-02-28,117
449,2011-02-28,125
450,2011-02-28,40
451,2011-02-28,29
452,2011-02-28,37
453,2011-02-28,40
454,2011-02-28,48
455,2011-02-28,80
456,2011-02-28,106
457,2011-02-28,114
458,2011-02-28,111
459,2011-02-28,80
460,2011-02-28,114
461,2011-03-20,9
462,2011-03-20,3
463,2011-03-20,8
464,2011-03-20,2
465,2011-03-20,5
466,2011-03-20,4
467,2011-03-20,13
468,2011-03-20,14
469,2011-03-20,40
470,2011-03-20,63
471,2011-03-20,82
472,2011-03-20,115
473,2011-03-20,127
474,2011-03-20,151
475,2011-03-20,171
476,2011-03-20,178
477,2011-03-20,189
478,2011-03-20,194
479,2011-03-20,189
480,2011-03-20,177
481,2011-03-20,180
482,2011-03-20,161
483,2011-03-20,168
484,2011-03-20,154
485,2011-03-21,-44
486,2011-03-21,-38
487,2011-03-21,-31
488,2011-03-21,-23
489,2011-03-21,-22
490,2011-03-21,-21
491,2011-03-21,-37
492,2011-03-21,-21
493,2011-03-21,5
494,2011-03-21,44
495,2011-03-21,69
496,2011-03-21,69
497,2011-03-21,119
498,2011-03-21,135
499,2011-03-21,156
500,2011-03-21,153
501,2011-03-21,160
502,2011-03-21,147
503,2011-03-21,206
504,2011-03-21,195
505,2011-03-21,121
506,2011-03-21,141
507,2011-03-21,145
508,2011-03-22,-33
509,2011-03-22,-60
510,2011-03-22,-37
511,2011-03-22,-2
512,2011-03-22,-9
513,2011-03-22,-16
514,2011-03-22,3
515,2011-03-22,20
516,2011-03-22,68
517,2011-03-22,80
518,2011-03-22,102
519,2011-03-22,124
520,2011-03-22,143
521,2011-03-22,164
522,2011-03-22,181
523,2011-03-22,186
524,2011-03-22,191
525,2011-03-22,199
526,2011-03-22,198
527,2011-03-22,173
528,2011-03-22,184
529,2011-03-22,185
530,2011-03-22,179
531,2011-03-22,187
532,2011-03-23,-43
533,2011-03-23,-52
534,2011-03-23,-44
535,2011-03-23,-27
536,2011-03-23,-45
537,2011-03-23,-24
538,2011-03-23,-33
539,2011-03-23,-12
540,2011-03-23,6
541,2011-03-23,20
542,2011-03-23,16
543,2011-03-23,23
544,2011-03-23,22
545,2011-03-23,45
546,2011-03-23,73
547,2011-03-23,98
548,2011-03-23,106
549,2011-03-23,90
550,2011-03-23,98
551,2011-03-23,91
552,2011-03-23,60
553,2011-03-23,87
554,2011-03-23,91
555,2011-03-24,-87
556,2011-03-24,-97
557,2011-03-24,-89
558,2011-03-24,-87
559,2011-03-24,-79
560,2011-03-24,-57
561,2011-03-24,-49
562,2011-03-24,-67
563,2011-03-24,-62
564,2011-03-24,-29
565,2011-03-24,-23
566,2011-03-24,18
567,2011-03-24,49
568,2011-03-24,61
569,2011-03-24,64
570,2011-03-24,73
571,2011-03-24,90
572,2011-03-24,88
573,2011-03-24,113
574,2011-03-24,142
575,2011-03-24,132
576,2011-03-24,128
577,2011-03-24,135
578,2011-03-24,136
579,2011-03-25,-36
580,2011-03-25,-53
581,2011-03-25,-46
582,2011-03-25,-36
583,2011-03-25,-43
584,2011-03-25,-36
585,2011-03-25,-28
586,2011-03-25,14
587,2011-03-25,43
588,2011-03-25,60
589,2011-03-25,69
590,2011-03-25,101
591,2011-03-25,119
592,2011-03-25,133
593,2011-03-25,166
594,2011-03-25,151
595,2011-03-25,162
596,2011-03-25,163
597,2011-03-25,168
598,2011-03-25,175
599,2011-03-25,175
600,2011-03-25,184
601,2011-03-25,189
602,2011-03-25,190
603,2011-03-26,4
604,2011-03-26,18
605,2011-03-26,5
606,2011-03-26,1
607,2011-03-26,21
608,2011-03-26,10
609,2011-03-26,5
610,2011-03-26,26
611,2011-03-26,53
612,2011-03-26,72
613,2011-03-26,86
614,2011-03-26,105
615,2011-03-26,122
616,2011-03-26,142
617,2011-03-26,163
618,2011-03-26,172
619,2011-03-26,192
620,2011-03-26,192
621,2011-03-26,198
622,2011-03-26,150
623,2011-03-26,158
624,2011-03-26,161
625,2011-03-26,181
626,2011-03-26,177
627,2011-03-27,-18
628,2011-03-27,-38
629,2011-03-27,-47
630,2011-03-27,-72
631,2011-03-27,-78
632,2011-03-27,-91
633,2011-03-27,-85
634,2011-03-27,-16
635,2011-03-27,23
636,2011-03-27,23
637,2011-03-27,51
638,2011-03-27,73
639,2011-03-27,109
640,2011-03-27,129
641,2011-03-27,138
642,2011-03-27,149
643,2011-03-27,163
644,2011-03-27,160
645,2011-03-27,173
646,2011-03-27,165
647,2011-03-27,158
648,2011-03-27,166
649,2011-03-27,169
650,2011-03-28,-40
651,2011-03-28,-10
652,2011-03-28,-3
653,2011-03-28,4
654,2011-03-28,11
655,2011-03-28,36
656,2011-03-28,54
657,2011-03-28,58
658,2011-03-28,67
659,2011-03-28,91
660,2011-03-28,98
661,2011-03-28,113
662,2011-03-28,137
663,2011-03-28,162
664,2011-03-28,168
665,2011-03-28,181
666,2011-03-28,189
667,2011-03-28,198
668,2011-03-28,197
669,2011-03-28,212
670,2011-03-28,222
671,2011-03-28,221
672,2011-03-28,220
673,2011-03-29,23
674,2011-03-29,18
675,2011-03-29,26
676,2011-03-29,34
677,2011-03-29,10
678,2011-03-29,37
679,2011-03-29,38
680,2011-03-29,45
681,2011-03-29,70
682,2011-03-29,105
683,2011-03-29,123
684,2011-03-29,134
685,2011-03-29,148
686,2011-03-29,155
687,2011-03-29,170
688,2011-03-29,189
689,2011-03-29,201
690,2011-03-29,217
691,2011-03-29,210
692,2011-03-29,209
693,2011-03-29,226
694,2011-03-29,188
695,2011-03-29,183
696,2011-03-29,163
697,2011-03-30,-19
698,2011-03-30,31
699,2011-03-30,-3
700,2011-03-30,19
701,2011-03-30,12
702,2011-03-30,15
703,2011-03-30,37
704,2011-03-30,60
705,2011-03-30,59
706,2011-03-30,74
707,2011-03-30,86
708,2011-03-30,94
709,2011-03-30,102
710,2011-03-30,117
711,2011-03-30,125
712,2011-03-30,35
713,2011-03-30,32
714,2011-03-30,22
715,2011-03-30,39
716,2011-03-30,47
717,2011-03-30,39
718,2011-03-30,57
719,2011-03-30,56
720,2011-03-30,63
721,2011-03-31,-118
722,2011-03-31,-110
723,2011-03-31,-102
724,2011-03-31,-93
725,2011-03-31,-85
726,2011-03-31,-77
727,2011-03-31,-70
728,2011-03-31,-60
729,2011-03-31,-58
730,2011-03-31,-39
731,2011-03-31,-31
732,2011-03-31,-17
733,2011-03-31,-9
734,2011-03-31,15
735,2011-03-31,23
736,2011-03-31,31
737,2011-03-31,48
738,2011-03-31,56
739,2011-03-31,63
740,2011-03-31,72
741,2011-03-31,54
742,2011-03-31,70
743,2011-03-31,72
744,2011-03-31,59
745,2011-04-20,-26
746,2011-04-20,-34
747,2011-04-20,-26
748,2011-04-20,-22
749,2011-04-20,-28
750,2011-04-20,-6
751,2011-04-20,6
752,2011-04-20,14
753,2011-04-20,133
754,2011-04-20,159
755,2011-04-20,139
756,2011-04-20,147
757,2011-04-20,222
758,2011-04-20,230
759,2011-04-20,260
760,2011-04-20,272
761,2011-04-20,280
762,2011-04-20,281
763,2011-04-20,309
764,2011-04-20,303
765,2011-04-20,302
766,2011-04-20,304
767,2011-04-20,297
768,2011-04-20,306
769,2011-04-21,99
770,2011-04-21,89
771,2011-04-21,103
772,2011-04-21,77
773,2011-04-21,74
774,2011-04-21,80
775,2011-04-21,76
776,2011-04-21,107
777,2011-04-21,105
778,2011-04-21,118
779,2011-04-21,143
780,2011-04-21,159
781,2011-04-21,175
782,2011-04-21,202
783,2011-04-21,215
784,2011-04-21,239
785,2011-04-21,249
786,2011-04-21,243
787,2011-04-21,262
788,2011-04-21,254
789,2011-04-21,249
790,2011-04-21,221
791,2011-04-21,243
792,2011-04-21,237
793,2011-04-22,6
794,2011-04-22,30
795,2011-04-22,40
796,2011-04-22,48
797,2011-04-22,50
798,2011-04-22,57
799,2011-04-22,67
800,2011-04-22,66
801,2011-04-22,74
802,2011-04-22,57
803,2011-04-22,78
804,2011-04-22,65
805,2011-04-22,52
806,2011-04-22,41
807,2011-04-22,48
808,2011-04-22,57
809,2011-04-22,63
810,2011-04-22,55
811,2011-04-22,63
812,2011-04-22,71
813,2011-04-22,91
814,2011-04-22,83
815,2011-04-22,76
816,2011-04-22,105
817,2011-04-23,-86
818,2011-04-23,-78
819,2011-04-23,-78
820,2011-04-23,-71
821,2011-04-23,-58
822,2011-04-23,-50
823,2011-04-23,-34
824,2011-04-23,-34
825,2011-04-23,-13
826,2011-04-23,19
827,2011-04-23,47
828,2011-04-23,65
829,2011-04-23,111
830,2011-04-23,119
831,2011-04-23,151
832,2011-04-23,179
833,2011-04-23,184
834,2011-04-23,193
835,2011-04-23,178
836,2011-04-23,174
837,2011-04-23,158
838,2011-04-23,182
839,2011-04-23,204
840,2011-04-23,180
841,2011-04-24,-6
842,2011-04-24,-14
843,2011-04-24,-6
844,2011-04-24,-12
845,2011-04-24,-4
846,2011-04-24,3
847,2011-04-24,-10
848,2011-04-24,-2
849,2011-04-24,36
850,2011-04-24,67
851,2011-04-24,104
852,2011-04-24,151
853,2011-04-24,168
854,2011-04-24,195
855,2011-04-24,212
856,2011-04-24,194
857,2011-04-24,249
858,2011-04-24,204
859,2011-04-24,196
860,2011-04-24,151
861,2011-04-24,159
862,2011-04-24,128
863,2011-04-24,124
864,2011-04-24,130
865,2011-04-25,-55
866,2011-04-25,-23
867,2011-04-25,-15
868,2011-04-25,-24
869,2011-04-25,-14
870,2011-04-25,-21
871,2011-04-25,-3
872,2011-04-25,11
873,2011-04-25,61
874,2011-04-25,90
875,2011-04-25,132
876,2011-04-25,140
877,2011-04-25,152
878,2011-04-25,187
879,2011-04-25,221
880,2011-04-25,237
881,2011-04-25,236
882,2011-04-25,242
883,2011-04-25,241
884,2011-04-25,243
885,2011-04-25,242
886,2011-04-25,227
887,2011-04-25,223
888,2011-04-25,211
889,2011-04-26,61
890,2011-04-26,59
891,2011-04-26,32
892,2011-04-26,24
893,2011-04-26,46
894,2011-04-26,39
895,2011-04-26,51
896,2011-04-26,76
897,2011-04-26,84
898,2011-04-26,130
899,2011-04-26,151
900,2011-04-26,173
901,2011-04-26,194
902,2011-04-26,230
903,2011-04-26,219
904,2011-04-26,217
905,2011-04-26,232
906,2011-04-26,228
907,2011-04-26,231
908,2011-04-26,213
909,2011-04-26,219
910,2011-04-26,210
911,2011-04-26,191
912,2011-04-26,200
913,2011-04-27,25
914,2011-04-27,34
915,2011-04-27,28
916,2011-04-27,28
917,2011-04-27,26
918,2011-04-27,27
919,2011-04-27,43
920,2011-04-27,60
921,2011-04-27,70
922,2011-04-27,83
923,2011-04-27,104
924,2011-04-27,127
925,2011-04-27,150
926,2011-04-27,152
927,2011-04-27,180
928,2011-04-27,216
929,2011-04-27,211
930,2011-04-27,165
931,2011-04-27,173
932,2011-04-27,197
933,2011-04-27,197
934,2011-04-27,189
935,2011-04-27,190
936,2011-04-27,199
937,2011-04-28,51
938,2011-04-28,37
939,2011-04-28,47
940,2011-04-28,68
941,2011-04-28,62
942,2011-04-28,70
943,2011-04-28,94
944,2011-04-28,102
945,2011-04-28,115
946,2011-04-28,80
947,2011-04-28,95
948,2011-04-28,115
949,2011-04-28,134
950,2011-04-28,132
951,2011-04-28,148
952,2011-04-28,196
953,2011-04-28,175
954,2011-04-28,253
955,2011-04-28,261
956,2011-04-28,273
957,2011-04-28,261
958,2011-04-28,256
959,2011-04-28,262
960,2011-04-28,280
961,2011-04-29,97
962,2011-04-29,83
963,2011-04-29,47
964,2011-04-29,63
965,2011-04-29,87
966,2011-04-29,103
967,2011-04-29,129
968,2011-04-29,145
969,2011-04-29,167
970,2011-04-29,176
971,2011-04-29,186
972,2011-04-29,216
973,2011-04-29,208
974,2011-04-29,216
975,2011-04-29,249
976,2011-04-29,218
977,2011-04-29,219
978,2011-04-29,217
979,2011-04-29,227
980,2011-04-29,206
981,2011-04-29,229
982,2011-04-29,226
983,2011-04-29,210
984,2011-04-29,220
985,2011-04-30,38
986,2011-04-30,43
987,2011-04-30,53
988,2011-04-30,55
989,2011-04-30,64
990,2011-04-30,85
991,2011-04-30,78
992,2011-04-30,96
993,2011-04-30,102
994,2011-04-30,127
995,2011-04-30,160
996,2011-04-30,176
997,2011-04-30,190
998,2011-04-30,206
999,2011-04-30,212
1000,2011-04-30,227
1001,2011-04-30,241
1002,2011-04-30,231
1003,2011-04-30,234
1004,2011-04-30,242
1005,2011-04-30,189
1006,2011-04-30,197
1007,2011-04-30,194
1008,2011-04-30,202
1009,2011-05-20,-17
1010,2011-05-20,-23
1011,2011-05-20,-17
1012,2011-05-20,-12
1013,2011-05-20,9
1014,2011-05-20,18
1015,2011-05-20,42
1016,2011-05-20,83
1017,2011-05-20,114
1018,2011-05-20,129
1019,2011-05-20,149
1020,2011-05-20,161
1021,2011-05-20,193
1022,2011-05-20,194
1023,2011-05-20,225
1024,2011-05-20,216
1025,2011-05-20,229
1026,2011-05-20,243
1027,2011-05-20,247
1028,2011-05-20,223
1029,2011-05-20,232
1030,2011-05-20,235
1031,2011-05-20,217
1032,2011-05-20,227
1033,2011-05-21,29
1034,2011-05-21,44
1035,2011-05-21,55
1036,2011-05-21,33
1037,2011-05-21,26
1038,2011-05-21,33
1039,2011-05-21,63
1040,2011-05-21,99
1041,2011-05-21,126
1042,2011-05-21,157
1043,2011-05-21,170
1044,2011-05-21,200
1045,2011-05-21,212
1046,2011-05-21,238
1047,2011-05-21,256
1048,2011-05-21,266
1049,2011-05-21,277
1050,2011-05-21,277
1051,2011-05-21,274
1052,2011-05-21,284
1053,2011-05-21,248
1054,2011-05-21,259
1055,2011-05-21,247
1056,2011-05-21,227
1057,2011-05-22,-1
1058,2011-05-22,-10
1059,2011-05-22,-3
1060,2011-05-22,-12
1061,2011-05-22,-7
1062,2011-05-22,3
1063,2011-05-22,28
1064,2011-05-22,53
1065,2011-05-22,109
1066,2011-05-22,130
1067,2011-05-22,149
1068,2011-05-22,195
1069,2011-05-22,206
1070,2011-05-22,194
1071,2011-05-22,157
1072,2011-05-22,195
1073,2011-05-22,216
1074,2011-05-22,238
1075,2011-05-22,229
1076,2011-05-22,236
1077,2011-05-22,231
1078,2011-05-22,219
1079,2011-05-22,199
1080,2011-05-22,194
1081,2011-05-23,1
1082,2011-05-23,16
1083,2011-05-23,9
1084,2011-05-23,1
1085,2011-05-23,13
1086,2011-05-23,21
1087,2011-05-23,17
1088,2011-05-23,45
1089,2011-05-23,83
1090,2011-05-23,92
1091,2011-05-23,149
1092,2011-05-23,174
1093,2011-05-23,182
1094,2011-05-23,219
1095,2011-05-23,219
1096,2011-05-23,225
1097,2011-05-23,229
1098,2011-05-23,216
1099,2011-05-23,225
1100,2011-05-23,231
1101,2011-05-23,200
1102,2011-05-23,196
1103,2011-05-23,187
1104,2011-05-23,200
1105,2011-05-24,-3
1106,2011-05-24,4
1107,2011-05-24,13
1108,2011-05-24,20
1109,2011-05-24,51
1110,2011-05-24,41
1111,2011-05-24,47
1112,2011-05-24,93
1113,2011-05-24,87
1114,2011-05-24,129
1115,2011-05-24,187
1116,2011-05-24,219
1117,2011-05-24,249
1118,2011-05-24,256
1119,2011-05-24,265
1120,2011-05-24,235
1121,2011-05-24,206
1122,2011-05-24,237
1123,2011-05-24,231
1124,2011-05-24,221
1125,2011-05-24,226
1126,2011-05-24,219
1127,2011-05-24,188
1128,2011-05-24,236
1129,2011-05-25,20
1130,2011-05-25,22
1131,2011-05-25,7
1132,2011-05-25,10
1133,2011-05-25,18
1134,2011-05-25,54
1135,2011-05-25,50
1136,2011-05-25,117
1137,2011-05-25,141
1138,2011-05-25,163
1139,2011-05-25,183
1140,2011-05-25,218
1141,2011-05-25,222
1142,2011-05-25,230
1143,2011-05-25,239
1144,2011-05-25,261
1145,2011-05-25,264
1146,2011-05-25,270
1147,2011-05-25,262
1148,2011-05-25,257
1149,2011-05-25,266
1150,2011-05-25,248
1151,2011-05-25,259
1152,2011-05-25,251
1153,2011-05-26,69
1154,2011-05-26,77
1155,2011-05-26,57
1156,2011-05-26,48
1157,2011-05-26,53
1158,2011-05-26,56
1159,2011-05-26,33
1160,2011-05-26,67
1161,2011-05-26,109
1162,2011-05-26,170
1163,2011-05-26,169
1164,2011-05-26,201
1165,2011-05-26,237
1166,2011-05-26,268
1167,2011-05-26,276
1168,2011-05-26,285
1169,2011-05-26,284
1170,2011-05-26,302
1171,2011-05-26,311
1172,2011-05-26,312
1173,2011-05-26,280
1174,2011-05-26,280
1175,2011-05-26,276
1176,2011-05-26,286
1177,2011-05-27,92
1178,2011-05-27,128
1179,2011-05-27,123
1180,2011-05-27,115
1181,2011-05-27,111
1182,2011-05-27,131
1183,2011-05-27,126
1184,2011-05-27,129
1185,2011-05-27,143
1186,2011-05-27,178
1187,2011-05-27,216
1188,2011-05-27,217
1189,2011-05-27,229
1190,2011-05-27,232
1191,2011-05-27,252
1192,2011-05-27,278
1193,2011-05-27,264
1194,2011-05-27,269
1195,2011-05-27,256
1196,2011-05-27,192
1197,2011-05-27,222
1198,2011-05-27,208
1199,2011-05-27,229
1200,2011-05-27,210
1201,2011-05-28,24
1202,2011-05-28,33
1203,2011-05-28,25
1204,2011-05-28,45
1205,2011-05-28,54
1206,2011-05-28,61
1207,2011-05-28,85
1208,2011-05-28,98
1209,2011-05-28,121
1210,2011-05-28,146
1211,2011-05-28,183
1212,2011-05-28,191
1213,2011-05-28,219
1214,2011-05-28,221
1215,2011-05-28,239
1216,2011-05-28,253
1217,2011-05-28,268
1218,2011-05-28,271
1219,2011-05-28,262
1220,2011-05-28,255
1221,2011-05-28,264
1222,2011-05-28,247
1223,2011-05-28,243
1224,2011-05-28,233
1225,2011-05-29,32
1226,2011-05-29,24
